ID,Date,Discharge,TP
USGS-05427948,7/1/1974,1.6,
USGS-05427948,7/2/1974,1.6,
USGS-05427948,7/3/1974,1.5,
USGS-05427948,7/4/1974,1.5,
USGS-05427948,7/5/1974,1.5,
USGS-05427948,7/6/1974,1.4,
USGS-05427948,7/7/1974,1.4,
USGS-05427948,7/8/1974,1.4,
USGS-05427948,7/9/1974,1.4,
USGS-05427948,7/10/1974,1.6,
USGS-05427948,7/11/1974,1.3,
USGS-05427948,7/12/1974,1.3,
USGS-05427948,7/13/1974,1.4,
USGS-05427948,7/14/1974,1.4,
USGS-05427948,7/15/1974,1.6,
USGS-05427948,7/16/1974,1.6,
USGS-05427948,7/17/1974,1.6,
USGS-05427948,7/18/1974,1.8,
USGS-05427948,7/19/1974,1.8,
USGS-05427948,7/20/1974,1.6,
USGS-05427948,7/21/1974,1.6,
USGS-05427948,7/22/1974,2,
USGS-05427948,7/23/1974,1.8,
USGS-05427948,7/24/1974,1.8,
USGS-05427948,7/25/1974,2.7,
USGS-05427948,7/26/1974,1.6,
USGS-05427948,7/27/1974,1.3,
USGS-05427948,7/28/1974,1.3,
USGS-05427948,7/29/1974,1.3,
USGS-05427948,7/30/1974,1.3,
USGS-05427948,7/31/1974,1.1,
USGS-05427948,8/1/1974,1.1,
USGS-05427948,8/2/1974,1.1,
USGS-05427948,8/3/1974,1.1,
USGS-05427948,8/4/1974,2,
USGS-05427948,8/5/1974,1.4,
USGS-05427948,8/6/1974,1.3,
USGS-05427948,8/7/1974,1.3,
USGS-05427948,8/8/1974,1.1,
USGS-05427948,8/9/1974,1.1,
USGS-05427948,8/10/1974,1.3,
USGS-05427948,8/11/1974,1.3,
USGS-05427948,8/12/1974,1.3,
USGS-05427948,8/13/1974,1.5,
USGS-05427948,8/14/1974,1.4,
USGS-05427948,8/15/1974,1.3,
USGS-05427948,8/16/1974,1.8,
USGS-05427948,8/17/1974,1.6,
USGS-05427948,8/18/1974,1.3,
USGS-05427948,8/19/1974,1.3,
USGS-05427948,8/20/1974,1.3,
USGS-05427948,8/21/1974,1.4,
USGS-05427948,8/22/1974,1.8,
USGS-05427948,8/23/1974,1.3,
USGS-05427948,8/24/1974,1.1,
USGS-05427948,8/25/1974,1.1,
USGS-05427948,8/26/1974,1.3,
USGS-05427948,8/27/1974,1.6,
USGS-05427948,8/28/1974,1.1,
USGS-05427948,8/29/1974,1.1,
USGS-05427948,8/30/1974,1.1,
USGS-05427948,8/31/1974,1.2,
USGS-05427948,9/1/1974,1.1,
USGS-05427948,9/2/1974,1.1,
USGS-05427948,9/3/1974,1.1,
USGS-05427948,9/4/1974,1.1,
USGS-05427948,9/5/1974,1.1,
USGS-05427948,9/6/1974,1.1,
USGS-05427948,9/7/1974,1.1,
USGS-05427948,9/8/1974,1.1,
USGS-05427948,9/9/1974,1.1,
USGS-05427948,9/10/1974,1.1,
USGS-05427948,9/11/1974,1.1,
USGS-05427948,9/12/1974,1.2,
USGS-05427948,9/13/1974,1.3,
USGS-05427948,9/14/1974,1.1,
USGS-05427948,9/15/1974,1.1,
USGS-05427948,9/16/1974,1.1,
USGS-05427948,9/17/1974,1.1,
USGS-05427948,9/18/1974,1.1,
USGS-05427948,9/19/1974,1.1,
USGS-05427948,9/20/1974,1.1,
USGS-05427948,9/21/1974,1.1,
USGS-05427948,9/22/1974,1.1,
USGS-05427948,9/23/1974,1.1,
USGS-05427948,9/24/1974,1.1,
USGS-05427948,9/25/1974,1.1,
USGS-05427948,9/26/1974,1.1,
USGS-05427948,9/27/1974,1.1,
USGS-05427948,9/28/1974,1.2,
USGS-05427948,9/29/1974,1.5,
USGS-05427948,9/30/1974,1.1,
USGS-05427948,10/1/1974,1.1,
USGS-05427948,10/2/1974,1.1,
USGS-05427948,10/3/1974,1.1,
USGS-05427948,10/4/1974,1.1,
USGS-05427948,10/5/1974,1.2,
USGS-05427948,10/6/1974,1.9,
USGS-05427948,10/7/1974,1.5,
USGS-05427948,10/8/1974,1.2,
USGS-05427948,10/9/1974,1.1,
USGS-05427948,10/10/1974,0.9,
USGS-05427948,10/11/1974,1,
USGS-05427948,10/12/1974,1.3,
USGS-05427948,10/13/1974,1.5,
USGS-05427948,10/14/1974,1.9,
USGS-05427948,10/15/1974,1.6,
USGS-05427948,10/16/1974,1.4,
USGS-05427948,10/17/1974,1.3,
USGS-05427948,10/18/1974,1.3,
USGS-05427948,10/19/1974,1.3,
USGS-05427948,10/20/1974,1.3,
USGS-05427948,10/21/1974,1.3,
USGS-05427948,10/22/1974,1.3,
USGS-05427948,10/23/1974,1.4,
USGS-05427948,10/24/1974,1.3,
USGS-05427948,10/25/1974,1.3,
USGS-05427948,10/26/1974,1.3,
USGS-05427948,10/27/1974,1.3,
USGS-05427948,10/28/1974,2,
USGS-05427948,10/29/1974,3.2,
USGS-05427948,10/30/1974,3.4,
USGS-05427948,10/31/1974,4.7,
USGS-05427948,11/1/1974,5.7,
USGS-05427948,11/2/1974,2.3,
USGS-05427948,11/3/1974,2,
USGS-05427948,11/4/1974,1.6,
USGS-05427948,11/5/1974,1.6,
USGS-05427948,11/6/1974,1.6,
USGS-05427948,11/7/1974,1.6,
USGS-05427948,11/8/1974,1.8,
USGS-05427948,11/9/1974,1.8,
USGS-05427948,11/10/1974,4.4,
USGS-05427948,11/11/1974,5,
USGS-05427948,11/12/1974,2.8,
USGS-05427948,11/13/1974,2.4,
USGS-05427948,11/14/1974,2.1,
USGS-05427948,11/15/1974,2,
USGS-05427948,11/16/1974,2,
USGS-05427948,11/17/1974,2,
USGS-05427948,11/18/1974,2,
USGS-05427948,11/19/1974,2,
USGS-05427948,11/20/1974,2,
USGS-05427948,11/21/1974,2,
USGS-05427948,11/22/1974,2,
USGS-05427948,11/23/1974,2.4,
USGS-05427948,11/24/1974,3,
USGS-05427948,11/25/1974,2.2,
USGS-05427948,11/26/1974,2,
USGS-05427948,11/27/1974,1.8,
USGS-05427948,11/28/1974,1.8,
USGS-05427948,11/29/1974,1.8,
USGS-05427948,11/30/1974,1.8,
USGS-05427948,12/1/1974,1.8,
USGS-05427948,12/2/1974,1.8,
USGS-05427948,12/3/1974,1.5,
USGS-05427948,12/4/1974,1.3,
USGS-05427948,12/5/1974,1.3,
USGS-05427948,12/6/1974,1.3,
USGS-05427948,12/7/1974,2,
USGS-05427948,12/8/1974,2.2,
USGS-05427948,12/9/1974,2.3,
USGS-05427948,12/10/1974,2,
USGS-05427948,12/11/1974,1.9,
USGS-05427948,12/12/1974,1.8,
USGS-05427948,12/13/1974,1.8,
USGS-05427948,12/14/1974,1.8,
USGS-05427948,12/15/1974,2.5,
USGS-05427948,12/16/1974,3.2,
USGS-05427948,12/17/1974,2.7,
USGS-05427948,12/18/1974,2,
USGS-05427948,12/19/1974,2,
USGS-05427948,12/20/1974,2,
USGS-05427948,12/21/1974,2,
USGS-05427948,12/22/1974,1.8,
USGS-05427948,12/23/1974,1.8,
USGS-05427948,12/24/1974,1.8,
USGS-05427948,12/25/1974,1.6,
USGS-05427948,12/26/1974,1.5,
USGS-05427948,12/27/1974,1.8,
USGS-05427948,12/28/1974,2,
USGS-05427948,12/29/1974,2,
USGS-05427948,12/30/1974,1.8,
USGS-05427948,12/31/1974,2,
USGS-05427948,1/1/1975,1.8,
USGS-05427948,1/2/1975,1.4,
USGS-05427948,1/3/1975,1.6,
USGS-05427948,1/4/1975,1.6,
USGS-05427948,1/5/1975,1.6,
USGS-05427948,1/6/1975,1.6,
USGS-05427948,1/7/1975,1.6,
USGS-05427948,1/8/1975,1.6,
USGS-05427948,1/9/1975,1.6,
USGS-05427948,1/10/1975,5.4,
USGS-05427948,1/11/1975,9.3,
USGS-05427948,1/12/1975,4,
USGS-05427948,1/13/1975,2.7,
USGS-05427948,1/14/1975,2.7,
USGS-05427948,1/15/1975,1.8,
USGS-05427948,1/16/1975,1.6,
USGS-05427948,1/17/1975,1.6,
USGS-05427948,1/18/1975,1.6,
USGS-05427948,1/19/1975,1.6,
USGS-05427948,1/20/1975,1.3,
USGS-05427948,1/21/1975,1.3,
USGS-05427948,1/22/1975,1.3,
USGS-05427948,1/23/1975,1.3,
USGS-05427948,1/24/1975,1.3,
USGS-05427948,1/25/1975,2,
USGS-05427948,1/26/1975,1.4,
USGS-05427948,1/27/1975,1.4,
USGS-05427948,1/28/1975,1.4,
USGS-05427948,1/29/1975,1.4,
USGS-05427948,1/30/1975,1.4,
USGS-05427948,1/31/1975,1.4,
USGS-05427948,2/1/1975,1.4,
USGS-05427948,2/2/1975,1.4,
USGS-05427948,2/3/1975,1.3,
USGS-05427948,2/4/1975,1.4,
USGS-05427948,2/5/1975,1.4,
USGS-05427948,2/6/1975,1.3,
USGS-05427948,2/7/1975,1.1,
USGS-05427948,2/8/1975,1.1,
USGS-05427948,2/9/1975,1.1,
USGS-05427948,2/10/1975,1.1,
USGS-05427948,2/11/1975,1.1,
USGS-05427948,2/12/1975,1.1,
USGS-05427948,2/13/1975,1.1,
USGS-05427948,2/14/1975,1.1,
USGS-05427948,2/15/1975,1.1,
USGS-05427948,2/16/1975,1.4,
USGS-05427948,2/17/1975,1.4,
USGS-05427948,2/18/1975,1.4,
USGS-05427948,2/19/1975,1.4,
USGS-05427948,2/20/1975,1.4,
USGS-05427948,2/21/1975,1.3,
USGS-05427948,2/22/1975,1.3,
USGS-05427948,2/23/1975,1.3,
USGS-05427948,2/24/1975,1.1,
USGS-05427948,2/25/1975,1.3,
USGS-05427948,2/26/1975,0.72,
USGS-05427948,2/27/1975,1.6,
USGS-05427948,2/28/1975,1.9,
USGS-05427948,3/1/1975,1.6,
USGS-05427948,3/2/1975,1.6,
USGS-05427948,3/3/1975,1.6,
USGS-05427948,3/4/1975,1.6,
USGS-05427948,3/5/1975,1.6,
USGS-05427948,3/6/1975,1.6,
USGS-05427948,3/7/1975,1.4,
USGS-05427948,3/8/1975,1.3,
USGS-05427948,3/9/1975,1.1,
USGS-05427948,3/10/1975,1.1,
USGS-05427948,3/11/1975,1.1,
USGS-05427948,3/12/1975,1.1,
USGS-05427948,3/13/1975,1.1,
USGS-05427948,3/14/1975,1.1,
USGS-05427948,3/15/1975,1.1,
USGS-05427948,3/16/1975,1.1,
USGS-05427948,3/17/1975,1.4,
USGS-05427948,3/18/1975,2.4,
USGS-05427948,3/19/1975,13,
USGS-05427948,3/20/1975,134,
USGS-05427948,3/21/1975,270,
USGS-05427948,3/22/1975,234,
USGS-05427948,3/23/1975,95,
USGS-05427948,3/24/1975,47,
USGS-05427948,3/25/1975,12,
USGS-05427948,3/26/1975,5.9,
USGS-05427948,3/27/1975,3.9,
USGS-05427948,3/28/1975,4.1,
USGS-05427948,3/29/1975,6.3,
USGS-05427948,3/30/1975,4.6,
USGS-05427948,3/31/1975,15,
USGS-05427948,4/1/1975,6.6,
USGS-05427948,4/2/1975,3,
USGS-05427948,4/3/1975,2.3,
USGS-05427948,4/4/1975,3.3,
USGS-05427948,4/5/1975,5,
USGS-05427948,4/6/1975,11,
USGS-05427948,4/7/1975,16,
USGS-05427948,4/8/1975,13,
USGS-05427948,4/9/1975,8,
USGS-05427948,4/10/1975,3.5,
USGS-05427948,4/11/1975,4.4,
USGS-05427948,4/12/1975,4.5,
USGS-05427948,4/13/1975,4.6,
USGS-05427948,4/14/1975,4.5,
USGS-05427948,4/15/1975,4.5,
USGS-05427948,4/16/1975,4.6,
USGS-05427948,4/17/1975,4.7,
USGS-05427948,4/18/1975,5,
USGS-05427948,4/19/1975,5.4,
USGS-05427948,4/20/1975,5,
USGS-05427948,4/21/1975,4.2,
USGS-05427948,4/22/1975,5,
USGS-05427948,4/23/1975,11,
USGS-05427948,4/24/1975,7.6,
USGS-05427948,4/25/1975,6,
USGS-05427948,4/26/1975,10,
USGS-05427948,4/27/1975,25,
USGS-05427948,4/28/1975,120,
USGS-05427948,4/29/1975,36,
USGS-05427948,4/30/1975,20,
USGS-05427948,5/1/1975,9,
USGS-05427948,5/2/1975,5.3,
USGS-05427948,5/3/1975,4.4,
USGS-05427948,5/4/1975,3.5,
USGS-05427948,5/5/1975,3,
USGS-05427948,5/6/1975,3.1,
USGS-05427948,5/7/1975,2.6,
USGS-05427948,5/8/1975,2.4,
USGS-05427948,5/9/1975,2.3,
USGS-05427948,5/10/1975,2.3,
USGS-05427948,5/11/1975,2.5,
USGS-05427948,5/12/1975,2.5,
USGS-05427948,5/13/1975,2.3,
USGS-05427948,5/14/1975,2.2,
USGS-05427948,5/15/1975,2.1,
USGS-05427948,5/16/1975,2.1,
USGS-05427948,5/17/1975,2,
USGS-05427948,5/18/1975,1.8,
USGS-05427948,5/19/1975,2.3,
USGS-05427948,5/20/1975,1.7,
USGS-05427948,5/21/1975,1.8,
USGS-05427948,5/22/1975,1.8,
USGS-05427948,5/23/1975,2.2,
USGS-05427948,5/24/1975,8,
USGS-05427948,5/25/1975,2,
USGS-05427948,5/26/1975,1.7,
USGS-05427948,5/27/1975,1.6,
USGS-05427948,5/28/1975,1.6,
USGS-05427948,5/29/1975,1.7,
USGS-05427948,5/30/1975,12,
USGS-05427948,5/31/1975,5.9,
USGS-05427948,6/1/1975,3.3,
USGS-05427948,6/2/1975,2.8,
USGS-05427948,6/3/1975,2.9,
USGS-05427948,6/4/1975,5,
USGS-05427948,6/5/1975,18,
USGS-05427948,6/6/1975,3.1,
USGS-05427948,6/7/1975,2.2,
USGS-05427948,6/8/1975,2.2,
USGS-05427948,6/9/1975,2.2,
USGS-05427948,6/10/1975,2.4,
USGS-05427948,6/11/1975,2.4,
USGS-05427948,6/12/1975,2.3,
USGS-05427948,6/13/1975,3,
USGS-05427948,6/14/1975,5.4,
USGS-05427948,6/15/1975,43,
USGS-05427948,6/16/1975,15,
USGS-05427948,6/17/1975,22,
USGS-05427948,6/18/1975,13,
USGS-05427948,6/19/1975,7.4,
USGS-05427948,6/20/1975,5.8,
USGS-05427948,6/21/1975,3.9,
USGS-05427948,6/22/1975,3.3,
USGS-05427948,6/23/1975,2.7,
USGS-05427948,6/24/1975,8.5,
USGS-05427948,6/25/1975,14,
USGS-05427948,6/26/1975,2.4,
USGS-05427948,6/27/1975,23,
USGS-05427948,6/28/1975,4.2,
USGS-05427948,6/29/1975,2.7,
USGS-05427948,6/30/1975,2.4,
USGS-05427948,7/1/1975,2.4,
USGS-05427948,7/2/1975,2.4,
USGS-05427948,7/3/1975,92,
USGS-05427948,7/4/1975,113,
USGS-05427948,7/5/1975,13,
USGS-05427948,7/6/1975,19,
USGS-05427948,7/7/1975,5.4,
USGS-05427948,7/8/1975,3.5,
USGS-05427948,7/9/1975,3.1,
USGS-05427948,7/10/1975,2.2,
USGS-05427948,7/11/1975,2.4,
USGS-05427948,7/12/1975,2.7,
USGS-05427948,7/13/1975,2,
USGS-05427948,7/14/1975,2,
USGS-05427948,7/15/1975,2.1,
USGS-05427948,7/16/1975,2.1,
USGS-05427948,7/17/1975,2.3,
USGS-05427948,7/18/1975,2.6,
USGS-05427948,7/19/1975,2.8,
USGS-05427948,7/20/1975,2.8,
USGS-05427948,7/21/1975,3.1,
USGS-05427948,7/22/1975,3.4,
USGS-05427948,7/23/1975,17,
USGS-05427948,7/24/1975,14,
USGS-05427948,7/25/1975,2,
USGS-05427948,7/26/1975,1.9,
USGS-05427948,7/27/1975,1.9,
USGS-05427948,7/28/1975,1.9,
USGS-05427948,7/29/1975,2,
USGS-05427948,7/30/1975,2.1,
USGS-05427948,7/31/1975,2.3,
USGS-05427948,8/1/1975,3,
USGS-05427948,8/2/1975,2,
USGS-05427948,8/3/1975,1.4,
USGS-05427948,8/4/1975,1.4,
USGS-05427948,8/5/1975,2.2,
USGS-05427948,8/6/1975,1.5,
USGS-05427948,8/7/1975,1.6,
USGS-05427948,8/8/1975,1.8,
USGS-05427948,8/9/1975,2.2,
USGS-05427948,8/10/1975,2.1,
USGS-05427948,8/11/1975,2.2,
USGS-05427948,8/12/1975,2.4,
USGS-05427948,8/13/1975,2.6,
USGS-05427948,8/14/1975,2.3,
USGS-05427948,8/15/1975,2.2,
USGS-05427948,8/16/1975,3.4,
USGS-05427948,8/17/1975,1.9,
USGS-05427948,8/18/1975,2.8,
USGS-05427948,8/19/1975,1.8,
USGS-05427948,8/20/1975,1.7,
USGS-05427948,8/21/1975,1.8,
USGS-05427948,8/22/1975,2.7,
USGS-05427948,8/23/1975,2.4,
USGS-05427948,8/24/1975,2.1,
USGS-05427948,8/25/1975,2,
USGS-05427948,8/26/1975,1.7,
USGS-05427948,8/27/1975,1.5,
USGS-05427948,8/28/1975,2.7,
USGS-05427948,8/29/1975,4.8,
USGS-05427948,8/30/1975,1.3,
USGS-05427948,8/31/1975,1.3,
USGS-05427948,9/1/1975,1.3,
USGS-05427948,9/2/1975,1.3,
USGS-05427948,9/3/1975,1.3,
USGS-05427948,9/4/1975,1.4,
USGS-05427948,9/5/1975,1.7,
USGS-05427948,9/6/1975,1.5,
USGS-05427948,9/7/1975,1.4,
USGS-05427948,9/8/1975,1.3,
USGS-05427948,9/9/1975,1.3,
USGS-05427948,9/10/1975,1.3,
USGS-05427948,9/11/1975,1.4,
USGS-05427948,9/12/1975,1.2,
USGS-05427948,9/13/1975,1.3,
USGS-05427948,9/14/1975,1.3,
USGS-05427948,9/15/1975,1.3,
USGS-05427948,9/16/1975,1.4,
USGS-05427948,9/17/1975,1.3,
USGS-05427948,9/18/1975,1.3,
USGS-05427948,9/19/1975,1.3,
USGS-05427948,9/20/1975,1.3,
USGS-05427948,9/21/1975,1.4,
USGS-05427948,9/22/1975,1.4,
USGS-05427948,9/23/1975,1.4,
USGS-05427948,9/24/1975,1.4,
USGS-05427948,9/25/1975,1.5,
USGS-05427948,9/26/1975,1.6,
USGS-05427948,9/27/1975,1.5,
USGS-05427948,9/28/1975,1.6,
USGS-05427948,9/29/1975,1.7,
USGS-05427948,9/30/1975,1.7,
USGS-05427948,10/1/1975,1.6,
USGS-05427948,10/2/1975,1.5,
USGS-05427948,10/3/1975,1.2,
USGS-05427948,10/4/1975,1.4,
USGS-05427948,10/5/1975,1.3,
USGS-05427948,10/6/1975,1,
USGS-05427948,10/7/1975,1.1,
USGS-05427948,10/8/1975,1.2,
USGS-05427948,10/9/1975,1.2,
USGS-05427948,10/10/1975,1.5,
USGS-05427948,10/11/1975,1.5,
USGS-05427948,10/12/1975,1.6,
USGS-05427948,10/13/1975,1.7,
USGS-05427948,10/14/1975,1.9,
USGS-05427948,10/15/1975,1.5,
USGS-05427948,10/16/1975,1.4,
USGS-05427948,10/17/1975,1.5,
USGS-05427948,10/18/1975,1.6,
USGS-05427948,10/19/1975,1.8,
USGS-05427948,10/20/1975,1.9,
USGS-05427948,10/21/1975,2,
USGS-05427948,10/22/1975,2,
USGS-05427948,10/23/1975,2.1,
USGS-05427948,10/24/1975,2.4,
USGS-05427948,10/25/1975,1.6,
USGS-05427948,10/26/1975,1.4,
USGS-05427948,10/27/1975,1.5,
USGS-05427948,10/28/1975,1.5,
USGS-05427948,10/29/1975,1.5,
USGS-05427948,10/30/1975,1.5,
USGS-05427948,10/31/1975,1.5,
USGS-05427948,11/1/1975,1.5,
USGS-05427948,11/2/1975,2.6,
USGS-05427948,11/3/1975,2.6,
USGS-05427948,11/4/1975,1.9,
USGS-05427948,11/5/1975,1.7,
USGS-05427948,11/6/1975,1.7,
USGS-05427948,11/7/1975,1.7,
USGS-05427948,11/8/1975,1.7,
USGS-05427948,11/9/1975,2.1,
USGS-05427948,11/10/1975,2.5,
USGS-05427948,11/11/1975,1.8,
USGS-05427948,11/12/1975,1.7,
USGS-05427948,11/13/1975,1.6,
USGS-05427948,11/14/1975,1.5,
USGS-05427948,11/15/1975,1.5,
USGS-05427948,11/16/1975,1.5,
USGS-05427948,11/17/1975,1.5,
USGS-05427948,11/18/1975,1.5,
USGS-05427948,11/19/1975,1.5,
USGS-05427948,11/20/1975,1.6,
USGS-05427948,11/21/1975,1.6,
USGS-05427948,11/22/1975,1.3,
USGS-05427948,11/23/1975,1.3,
USGS-05427948,11/24/1975,1.3,
USGS-05427948,11/25/1975,1.3,
USGS-05427948,11/26/1975,1.2,
USGS-05427948,11/27/1975,1.3,
USGS-05427948,11/28/1975,1.3,
USGS-05427948,11/29/1975,5.2,
USGS-05427948,11/30/1975,7.1,
USGS-05427948,12/1/1975,2.5,
USGS-05427948,12/2/1975,2.1,
USGS-05427948,12/3/1975,1.7,
USGS-05427948,12/4/1975,1.7,
USGS-05427948,12/5/1975,1.8,
USGS-05427948,12/6/1975,1.7,
USGS-05427948,12/7/1975,1.6,
USGS-05427948,12/8/1975,1.6,
USGS-05427948,12/9/1975,1.6,
USGS-05427948,12/10/1975,1.5,
USGS-05427948,12/11/1975,1.5,
USGS-05427948,12/12/1975,1.4,
USGS-05427948,12/13/1975,1.6,
USGS-05427948,12/14/1975,2.6,
USGS-05427948,12/15/1975,2,
USGS-05427948,12/16/1975,1.6,
USGS-05427948,12/17/1975,1.3,
USGS-05427948,12/18/1975,1.2,
USGS-05427948,12/19/1975,1.3,
USGS-05427948,12/20/1975,1.4,
USGS-05427948,12/21/1975,1.3,
USGS-05427948,12/22/1975,1.3,
USGS-05427948,12/23/1975,1.3,
USGS-05427948,12/24/1975,1.3,
USGS-05427948,12/25/1975,1.3,
USGS-05427948,12/26/1975,1.3,
USGS-05427948,12/27/1975,1.2,
USGS-05427948,12/28/1975,1.2,
USGS-05427948,12/29/1975,1.2,
USGS-05427948,12/30/1975,1.2,
USGS-05427948,12/31/1975,1.2,
USGS-05427948,1/1/1976,1.2,
USGS-05427948,1/2/1976,1.3,
USGS-05427948,1/3/1976,1.1,
USGS-05427948,1/4/1976,0.93,
USGS-05427948,1/5/1976,0.92,
USGS-05427948,1/6/1976,0.99,
USGS-05427948,1/7/1976,1,
USGS-05427948,1/8/1976,0.88,
USGS-05427948,1/9/1976,0.82,
USGS-05427948,1/10/1976,0.82,
USGS-05427948,1/11/1976,1,
USGS-05427948,1/12/1976,1.5,
USGS-05427948,1/13/1976,1.8,
USGS-05427948,1/14/1976,1.5,
USGS-05427948,1/15/1976,1.3,
USGS-05427948,1/16/1976,1.1,
USGS-05427948,1/17/1976,0.97,
USGS-05427948,1/18/1976,0.93,
USGS-05427948,1/19/1976,0.96,
USGS-05427948,1/20/1976,0.98,
USGS-05427948,1/21/1976,1,
USGS-05427948,1/22/1976,1,
USGS-05427948,1/23/1976,1,
USGS-05427948,1/24/1976,1.1,
USGS-05427948,1/25/1976,1.1,
USGS-05427948,1/26/1976,1.1,
USGS-05427948,1/27/1976,1,
USGS-05427948,1/28/1976,1.1,
USGS-05427948,1/29/1976,1.1,
USGS-05427948,1/30/1976,1.1,
USGS-05427948,1/31/1976,1.1,
USGS-05427948,2/1/1976,1.1,
USGS-05427948,2/2/1976,1.1,
USGS-05427948,2/3/1976,1.1,
USGS-05427948,2/4/1976,1,
USGS-05427948,2/5/1976,1,
USGS-05427948,2/6/1976,1,
USGS-05427948,2/7/1976,1,
USGS-05427948,2/8/1976,1.1,
USGS-05427948,2/9/1976,1.1,
USGS-05427948,2/10/1976,1.7,
USGS-05427948,2/11/1976,3.5,
USGS-05427948,2/12/1976,11,
USGS-05427948,2/13/1976,7,
USGS-05427948,2/14/1976,1.9,
USGS-05427948,2/15/1976,17,
USGS-05427948,2/16/1976,3,
USGS-05427948,2/17/1976,1.9,
USGS-05427948,2/18/1976,4,
USGS-05427948,2/19/1976,4,
USGS-05427948,2/20/1976,2.5,
USGS-05427948,2/21/1976,1.3,
USGS-05427948,2/22/1976,1.7,
USGS-05427948,2/23/1976,1.6,
USGS-05427948,2/24/1976,1.8,
USGS-05427948,2/25/1976,2.7,
USGS-05427948,2/26/1976,19,
USGS-05427948,2/27/1976,115,
USGS-05427948,2/28/1976,92,
USGS-05427948,2/29/1976,33,
USGS-05427948,3/1/1976,7.9,
USGS-05427948,3/2/1976,4.3,
USGS-05427948,3/3/1976,3.9,
USGS-05427948,3/4/1976,12,
USGS-05427948,3/5/1976,120,
USGS-05427948,3/6/1976,36,
USGS-05427948,3/7/1976,14,
USGS-05427948,3/8/1976,10,
USGS-05427948,3/9/1976,18,
USGS-05427948,3/10/1976,53,
USGS-05427948,3/11/1976,74,
USGS-05427948,3/12/1976,349,
USGS-05427948,3/13/1976,44,
USGS-05427948,3/14/1976,36,
USGS-05427948,3/15/1976,17,
USGS-05427948,3/16/1976,7.1,
USGS-05427948,3/17/1976,4.5,
USGS-05427948,3/18/1976,10,
USGS-05427948,3/19/1976,15,
USGS-05427948,3/20/1976,10,
USGS-05427948,3/21/1976,5.3,
USGS-05427948,3/22/1976,3.9,
USGS-05427948,3/23/1976,3.7,
USGS-05427948,3/24/1976,3.7,
USGS-05427948,3/25/1976,3.4,
USGS-05427948,3/26/1976,4.5,
USGS-05427948,3/27/1976,13,
USGS-05427948,3/28/1976,5.4,
USGS-05427948,3/29/1976,5.3,
USGS-05427948,3/30/1976,8.4,
USGS-05427948,3/31/1976,7.1,
USGS-05427948,4/1/1976,6.1,
USGS-05427948,4/2/1976,4.4,
USGS-05427948,4/3/1976,3.8,
USGS-05427948,4/4/1976,3.4,
USGS-05427948,4/5/1976,3.1,
USGS-05427948,4/6/1976,2.8,
USGS-05427948,4/7/1976,2.8,
USGS-05427948,4/8/1976,2.6,
USGS-05427948,4/9/1976,2.2,
USGS-05427948,4/10/1976,2.4,
USGS-05427948,4/11/1976,2.9,
USGS-05427948,4/12/1976,3,
USGS-05427948,4/13/1976,4.8,
USGS-05427948,4/14/1976,4.8,
USGS-05427948,4/15/1976,5.2,
USGS-05427948,4/16/1976,3.3,
USGS-05427948,4/17/1976,3.1,
USGS-05427948,4/18/1976,2.6,
USGS-05427948,4/19/1976,2.3,
USGS-05427948,4/20/1976,6.4,
USGS-05427948,4/21/1976,41,
USGS-05427948,4/22/1976,25,
USGS-05427948,4/23/1976,9.2,
USGS-05427948,4/24/1976,23,
USGS-05427948,4/25/1976,25,
USGS-05427948,4/26/1976,8.6,
USGS-05427948,4/27/1976,5.1,
USGS-05427948,4/28/1976,4.3,
USGS-05427948,4/29/1976,3.7,
USGS-05427948,4/30/1976,3.7,
USGS-05427948,5/1/1976,3.6,
USGS-05427948,5/2/1976,3.1,
USGS-05427948,5/3/1976,2.8,
USGS-05427948,5/4/1976,2.6,
USGS-05427948,5/5/1976,2.8,
USGS-05427948,5/6/1976,2.7,
USGS-05427948,5/7/1976,2.4,
USGS-05427948,5/8/1976,2.2,
USGS-05427948,5/9/1976,2.1,
USGS-05427948,5/10/1976,1.9,
USGS-05427948,5/11/1976,1.9,
USGS-05427948,5/12/1976,1.8,
USGS-05427948,5/13/1976,1.9,
USGS-05427948,5/14/1976,1.9,
USGS-05427948,5/15/1976,4.9,
USGS-05427948,5/16/1976,7.9,
USGS-05427948,5/17/1976,7.5,
USGS-05427948,5/18/1976,3.7,
USGS-05427948,5/19/1976,3.2,
USGS-05427948,5/20/1976,2.9,
USGS-05427948,5/21/1976,2.6,
USGS-05427948,5/22/1976,2.3,
USGS-05427948,5/23/1976,2.2,
USGS-05427948,5/24/1976,2,
USGS-05427948,5/25/1976,1.9,
USGS-05427948,5/26/1976,1.8,
USGS-05427948,5/27/1976,1.8,
USGS-05427948,5/28/1976,1.7,
USGS-05427948,5/29/1976,1.7,
USGS-05427948,5/30/1976,1.7,
USGS-05427948,5/31/1976,1.7,
USGS-05427948,6/1/1976,1.6,
USGS-05427948,6/2/1976,1.5,
USGS-05427948,6/3/1976,1.4,
USGS-05427948,6/4/1976,1.4,
USGS-05427948,6/5/1976,1.4,
USGS-05427948,6/6/1976,1.4,
USGS-05427948,6/7/1976,1.4,
USGS-05427948,6/8/1976,1.4,
USGS-05427948,6/9/1976,1.3,
USGS-05427948,6/10/1976,1.3,
