"","sampledate","Source","Pext_kgday","Yr"
"43",2013-08-26,"Patm_kgday",6.698,"2013"
"44",2013-08-27,"Patm_kgday",6.698,"2013"
"45",2013-08-28,"Patm_kgday",6.698,"2013"
"46",2013-08-29,"Patm_kgday",6.698,"2013"
"47",2013-08-30,"Patm_kgday",6.698,"2013"
"48",2013-08-31,"Patm_kgday",6.698,"2013"
"49",2013-09-01,"Patm_kgday",6.698,"2013"
"50",2013-09-02,"Patm_kgday",6.698,"2013"
"51",2013-09-03,"Patm_kgday",6.698,"2013"
"52",2013-09-04,"Patm_kgday",6.698,"2013"
"53",2013-09-05,"Patm_kgday",6.698,"2013"
"54",2013-09-06,"Patm_kgday",6.698,"2013"
"55",2013-09-07,"Patm_kgday",6.698,"2013"
"56",2013-09-08,"Patm_kgday",6.698,"2013"
"57",2013-09-09,"Patm_kgday",6.698,"2013"
"58",2013-09-10,"Patm_kgday",10.8611593518939,"2013"
"59",2013-09-11,"Patm_kgday",15.0243187037879,"2013"
"60",2013-09-12,"Patm_kgday",6.698,"2013"
"61",2013-09-13,"Patm_kgday",6.698,"2013"
"62",2013-09-14,"Patm_kgday",6.698,"2013"
"63",2013-09-15,"Patm_kgday",29.1150118948136,"2013"
"64",2014-07-15,"Patm_kgday",12.142131460169,"2014"
"65",2014-07-16,"Patm_kgday",6.698,"2014"
"66",2014-07-17,"Patm_kgday",6.698,"2014"
"67",2014-07-18,"Patm_kgday",6.698,"2014"
"68",2014-07-19,"Patm_kgday",6.698,"2014"
"69",2014-07-20,"Patm_kgday",6.698,"2014"
"70",2014-07-21,"Patm_kgday",6.698,"2014"
"71",2014-07-22,"Patm_kgday",6.698,"2014"
"72",2014-07-23,"Patm_kgday",6.698,"2014"
"73",2014-07-24,"Patm_kgday",6.698,"2014"
"74",2014-07-25,"Patm_kgday",7.33848605413753,"2014"
"75",2014-07-26,"Patm_kgday",6.698,"2014"
"76",2014-07-27,"Patm_kgday",7.6587290812063,"2014"
"77",2014-07-28,"Patm_kgday",6.698,"2014"
"78",2014-07-29,"Patm_kgday",6.698,"2014"
"79",2014-07-30,"Patm_kgday",6.698,"2014"
"80",2014-07-31,"Patm_kgday",6.698,"2014"
"81",2014-08-01,"Patm_kgday",30.3959840030886,"2014"
"82",2014-08-02,"Patm_kgday",6.698,"2014"
"83",2014-08-03,"Patm_kgday",6.698,"2014"
"84",2014-08-04,"Patm_kgday",62.4202867099652,"2014"
"85",2014-08-05,"Patm_kgday",6.698,"2014"
"86",2014-08-06,"Patm_kgday",6.698,"2014"
"87",2014-08-07,"Patm_kgday",6.698,"2014"
"88",2014-08-08,"Patm_kgday",6.698,"2014"
"89",2014-08-09,"Patm_kgday",6.698,"2014"
"90",2014-08-10,"Patm_kgday",6.698,"2014"
"91",2014-08-11,"Patm_kgday",13.4231035684441,"2014"
"92",2014-08-12,"Patm_kgday",6.698,"2014"
"93",2014-08-13,"Patm_kgday",6.698,"2014"
"94",2014-08-14,"Patm_kgday",6.698,"2014"
"95",2014-08-15,"Patm_kgday",6.698,"2014"
"96",2014-08-16,"Patm_kgday",6.698,"2014"
"97",2014-08-17,"Patm_kgday",6.698,"2014"
"98",2014-08-18,"Patm_kgday",6.698,"2014"
"99",2014-08-19,"Patm_kgday",25.2720955699884,"2014"
"100",2014-08-20,"Patm_kgday",6.698,"2014"
"101",2014-08-21,"Patm_kgday",26.2328246511947,"2014"
"102",2014-08-22,"Patm_kgday",6.698,"2014"
"103",2014-08-23,"Patm_kgday",7.6587290812063,"2014"
"104",2014-08-24,"Patm_kgday",6.698,"2014"
"105",2014-08-25,"Patm_kgday",48.6498365460083,"2014"
"106",2014-08-26,"Patm_kgday",38.2419381662734,"2014"
"107",2014-08-27,"Patm_kgday",27.8340397865385,"2014"
"108",2014-08-28,"Patm_kgday",17.4261414068036,"2014"
"109",2014-08-29,"Patm_kgday",7.01824302706877,"2014"
"110",2014-08-30,"Patm_kgday",13.1028605413753,"2014"
"111",2014-08-31,"Patm_kgday",6.698,"2014"
"112",2014-09-01,"Patm_kgday",8.93970118948136,"2014"
"113",2014-09-02,"Patm_kgday",6.698,"2014"
"114",2014-09-03,"Patm_kgday",6.698,"2014"
"115",2014-09-04,"Patm_kgday",32.3174421655012,"2014"
"116",2014-09-05,"Patm_kgday",19.5077210827506,"2014"
"117",2014-09-06,"Patm_kgday",6.698,"2014"
"118",2014-09-07,"Patm_kgday",6.698,"2014"
"119",2014-09-08,"Patm_kgday",6.698,"2014"
"120",2014-09-09,"Patm_kgday",8.93970118948136,"2014"
"121",2014-09-10,"Patm_kgday",19.5077210827506,"2014"
"122",2014-09-11,"Patm_kgday",6.698,"2014"
"123",2014-09-12,"Patm_kgday",12.142131460169,"2014"
"124",2014-09-13,"Patm_kgday",6.698,"2014"
"125",2014-09-14,"Patm_kgday",6.698,"2014"
"126",2014-09-15,"Patm_kgday",12.142131460169,"2014"
"127",2015-07-15,"Patm_kgday",6.698,"2015"
"128",2015-07-16,"Patm_kgday",33.2781712467075,"2015"
"129",2015-07-17,"Patm_kgday",6.698,"2015"
"130",2015-07-18,"Patm_kgday",42.5652190317017,"2015"
"131",2015-07-19,"Patm_kgday",6.698,"2015"
"132",2015-07-20,"Patm_kgday",6.698,"2015"
"133",2015-07-21,"Patm_kgday",6.698,"2015"
"134",2015-07-22,"Patm_kgday",6.698,"2015"
"135",2015-07-23,"Patm_kgday",6.698,"2015"
"136",2015-07-24,"Patm_kgday",6.698,"2015"
"137",2015-07-25,"Patm_kgday",6.698,"2015"
"138",2015-07-26,"Patm_kgday",6.698,"2015"
"139",2015-07-27,"Patm_kgday",6.698,"2015"
"140",2015-07-28,"Patm_kgday",6.698,"2015"
"141",2015-07-29,"Patm_kgday",52.1725098437647,"2015"
"142",2015-07-30,"Patm_kgday",6.698,"2015"
"143",2015-07-31,"Patm_kgday",6.698,"2015"
"144",2015-08-01,"Patm_kgday",6.698,"2015"
"145",2015-08-02,"Patm_kgday",6.698,"2015"
"146",2015-08-03,"Patm_kgday",6.698,"2015"
"147",2015-08-04,"Patm_kgday",6.698,"2015"
"148",2015-08-05,"Patm_kgday",6.698,"2015"
"149",2015-08-06,"Patm_kgday",6.698,"2015"
"150",2015-08-07,"Patm_kgday",18.2267489744756,"2015"
"151",2015-08-08,"Patm_kgday",14.49058032534,"2015"
"152",2015-08-09,"Patm_kgday",10.7544116762044,"2015"
"153",2015-08-10,"Patm_kgday",7.01824302706877,"2015"
"154",2015-08-11,"Patm_kgday",6.698,"2015"
"155",2015-08-12,"Patm_kgday",6.698,"2015"
"156",2015-08-13,"Patm_kgday",6.698,"2015"
"157",2015-08-14,"Patm_kgday",6.698,"2015"
"158",2015-08-15,"Patm_kgday",6.698,"2015"
"159",2015-08-16,"Patm_kgday",6.698,"2015"
"160",2015-08-17,"Patm_kgday",17.586262920338,"2015"
"161",2015-08-18,"Patm_kgday",55.3749401144523,"2015"
"162",2015-08-19,"Patm_kgday",7.01824302706877,"2015"
"163",2015-08-20,"Patm_kgday",7.33848605413753,"2015"
"164",2015-08-21,"Patm_kgday",6.698,"2015"
"165",2015-08-22,"Patm_kgday",6.698,"2015"
"166",2015-08-23,"Patm_kgday",7.97897210827506,"2015"
"167",2015-08-24,"Patm_kgday",6.698,"2015"
"168",2015-08-25,"Patm_kgday",6.698,"2015"
"169",2015-08-26,"Patm_kgday",6.698,"2015"
"170",2015-08-27,"Patm_kgday",6.698,"2015"
"171",2015-08-28,"Patm_kgday",36.4806015173952,"2015"
"172",2015-08-29,"Patm_kgday",34.5591433549826,"2015"
"173",2015-08-30,"Patm_kgday",6.698,"2015"
"174",2015-08-31,"Patm_kgday",6.698,"2015"
"175",2015-09-01,"Patm_kgday",6.698,"2015"
"176",2015-09-02,"Patm_kgday",6.698,"2015"
"177",2015-09-03,"Patm_kgday",6.698,"2015"
"178",2015-09-04,"Patm_kgday",6.698,"2015"
"179",2015-09-05,"Patm_kgday",6.698,"2015"
"180",2015-09-06,"Patm_kgday",6.698,"2015"
"181",2015-09-07,"Patm_kgday",23.6708804346446,"2015"
"182",2015-09-08,"Patm_kgday",20.7886931910257,"2015"
"183",2015-09-09,"Patm_kgday",6.698,"2015"
"184",2015-09-10,"Patm_kgday",16.6255338391317,"2015"
"185",2015-09-11,"Patm_kgday",6.698,"2015"
"186",2015-09-12,"Patm_kgday",6.698,"2015"
"187",2015-09-13,"Patm_kgday",6.698,"2015"
"188",2015-09-14,"Patm_kgday",6.698,"2015"
"189",2015-09-15,"Patm_kgday",6.698,"2015"
"190",2016-07-14,"Patm_kgday",6.698,"2016"
"191",2016-07-15,"Patm_kgday",7.01824302706877,"2016"
"192",2016-07-16,"Patm_kgday",6.698,"2016"
"193",2016-07-17,"Patm_kgday",18.2267489744756,"2016"
"194",2016-07-18,"Patm_kgday",6.698,"2016"
"195",2016-07-19,"Patm_kgday",6.698,"2016"
"196",2016-07-20,"Patm_kgday",6.698,"2016"
"197",2016-07-21,"Patm_kgday",96.0458045521855,"2016"
"198",2016-07-22,"Patm_kgday",6.698,"2016"
"199",2016-07-23,"Patm_kgday",48.0093504918707,"2016"
"200",2016-07-24,"Patm_kgday",6.698,"2016"
"201",2016-07-25,"Patm_kgday",6.698,"2016"
"202",2016-07-26,"Patm_kgday",6.698,"2016"
"203",2016-07-27,"Patm_kgday",6.698,"2016"
"204",2016-07-28,"Patm_kgday",6.698,"2016"
"205",2016-07-29,"Patm_kgday",11.1814023789627,"2016"
"206",2016-07-30,"Patm_kgday",6.698,"2016"
"207",2016-07-31,"Patm_kgday",6.698,"2016"
"208",2016-08-01,"Patm_kgday",6.698,"2016"
"209",2016-08-02,"Patm_kgday",6.698,"2016"
"210",2016-08-03,"Patm_kgday",6.698,"2016"
"211",2016-08-04,"Patm_kgday",58.2571273580712,"2016"
"212",2016-08-05,"Patm_kgday",6.698,"2016"
"213",2016-08-06,"Patm_kgday",6.698,"2016"
"214",2016-08-07,"Patm_kgday",6.698,"2016"
"215",2016-08-08,"Patm_kgday",6.698,"2016"
"216",2016-08-09,"Patm_kgday",6.698,"2016"
"217",2016-08-10,"Patm_kgday",6.698,"2016"
"218",2016-08-11,"Patm_kgday",11.5016454060315,"2016"
"219",2016-08-12,"Patm_kgday",37.1210875715327,"2016"
"220",2016-08-13,"Patm_kgday",8.93970118948136,"2016"
"221",2016-08-14,"Patm_kgday",6.698,"2016"
"222",2016-08-15,"Patm_kgday",6.698,"2016"
"223",2016-08-16,"Patm_kgday",6.698,"2016"
"224",2016-08-17,"Patm_kgday",18.8672350286131,"2016"
"225",2016-08-18,"Patm_kgday",9.90043027068765,"2016"
"226",2016-08-19,"Patm_kgday",94.4445894168417,"2016"
"227",2016-08-20,"Patm_kgday",15.6648047579254,"2016"
"228",2016-08-21,"Patm_kgday",6.698,"2016"
"229",2016-08-22,"Patm_kgday",6.698,"2016"
"230",2016-08-23,"Patm_kgday",6.698,"2016"
"231",2016-08-24,"Patm_kgday",23.030394380507,"2016"
"232",2016-08-25,"Patm_kgday",6.698,"2016"
"233",2016-08-26,"Patm_kgday",21.9095437857664,"2016"
"234",2016-08-27,"Patm_kgday",37.1210875715327,"2016"
"235",2016-08-28,"Patm_kgday",6.698,"2016"
"236",2016-08-29,"Patm_kgday",6.698,"2016"
"237",2016-08-30,"Patm_kgday",10.8611593518939,"2016"
"238",2016-08-31,"Patm_kgday",6.698,"2016"
"239",2016-09-01,"Patm_kgday",6.698,"2016"
"240",2016-09-02,"Patm_kgday",6.698,"2016"
"241",2016-09-03,"Patm_kgday",6.698,"2016"
"242",2016-09-04,"Patm_kgday",6.698,"2016"
"243",2016-09-05,"Patm_kgday",6.698,"2016"
"244",2016-09-06,"Patm_kgday",52.1725098437647,"2016"
"245",2016-09-07,"Patm_kgday",57.6166413039337,"2016"
"246",2016-09-08,"Patm_kgday",32.3174421655012,"2016"
"247",2016-09-09,"Patm_kgday",7.01824302706877,"2016"
"248",2016-09-10,"Patm_kgday",8.61945816241259,"2016"
"249",2016-09-11,"Patm_kgday",6.698,"2016"
"250",2016-09-12,"Patm_kgday",6.698,"2016"
"251",2016-09-13,"Patm_kgday",31.0364700572262,"2016"
"252",2016-09-14,"Patm_kgday",18.8672350286131,"2016"
"253",2017-07-15,"Patm_kgday",17.586262920338,"2017"
"254",2017-07-16,"Patm_kgday",6.698,"2017"
"255",2017-07-17,"Patm_kgday",6.698,"2017"
"256",2017-07-18,"Patm_kgday",19.5077210827506,"2017"
"257",2017-07-19,"Patm_kgday",32.3174421655012,"2017"
"258",2017-07-20,"Patm_kgday",28.1542828136073,"2017"
"259",2017-07-21,"Patm_kgday",59.8583424934151,"2017"
"260",2017-07-22,"Patm_kgday",42.1382283289434,"2017"
"261",2017-07-23,"Patm_kgday",24.4181141644717,"2017"
"262",2017-07-24,"Patm_kgday",6.698,"2017"
"263",2017-07-25,"Patm_kgday",6.698,"2017"
"264",2017-07-26,"Patm_kgday",12.7826175143065,"2017"
"265",2017-07-27,"Patm_kgday",6.698,"2017"
"266",2017-07-28,"Patm_kgday",6.698,"2017"
"267",2017-07-29,"Patm_kgday",6.698,"2017"
"268",2017-07-30,"Patm_kgday",6.698,"2017"
"269",2017-07-31,"Patm_kgday",6.698,"2017"
"270",2017-08-01,"Patm_kgday",6.698,"2017"
"271",2017-08-02,"Patm_kgday",6.698,"2017"
"272",2017-08-03,"Patm_kgday",20.4684501639569,"2017"
"273",2017-08-04,"Patm_kgday",7.6587290812063,"2017"
"274",2017-08-05,"Patm_kgday",6.698,"2017"
"275",2017-08-06,"Patm_kgday",6.698,"2017"
"276",2017-08-07,"Patm_kgday",6.698,"2017"
"277",2017-08-08,"Patm_kgday",6.698,"2017"
"278",2017-08-09,"Patm_kgday",6.698,"2017"
"279",2017-08-10,"Patm_kgday",40.0032748151516,"2017"
"280",2017-08-11,"Patm_kgday",23.3506374075758,"2017"
"281",2017-08-12,"Patm_kgday",6.698,"2017"
"282",2017-08-13,"Patm_kgday",6.698,"2017"
"283",2017-08-14,"Patm_kgday",6.698,"2017"
"284",2017-08-15,"Patm_kgday",6.698,"2017"
"285",2017-08-16,"Patm_kgday",60.4988285475526,"2017"
"286",2017-08-17,"Patm_kgday",11.8218884331002,"2017"
"287",2017-08-18,"Patm_kgday",6.698,"2017"
"288",2017-08-19,"Patm_kgday",6.698,"2017"
"289",2017-08-20,"Patm_kgday",6.698,"2017"
"290",2017-08-21,"Patm_kgday",6.698,"2017"
"291",2017-08-22,"Patm_kgday",6.698,"2017"
"292",2017-08-23,"Patm_kgday",6.698,"2017"
"293",2017-08-24,"Patm_kgday",6.698,"2017"
"294",2017-08-25,"Patm_kgday",6.698,"2017"
"295",2017-08-26,"Patm_kgday",7.01824302706877,"2017"
"296",2017-08-27,"Patm_kgday",11.8218884331002,"2017"
"297",2017-08-28,"Patm_kgday",6.698,"2017"
"298",2017-08-29,"Patm_kgday",6.698,"2017"
"299",2017-08-30,"Patm_kgday",17.586262920338,"2017"
"300",2017-08-31,"Patm_kgday",6.698,"2017"
"301",2017-09-01,"Patm_kgday",6.698,"2017"
"302",2017-09-02,"Patm_kgday",8.93970118948136,"2017"
"303",2017-09-03,"Patm_kgday",6.698,"2017"
"304",2017-09-04,"Patm_kgday",7.01824302706877,"2017"
"305",2017-09-05,"Patm_kgday",7.33848605413753,"2017"
"306",2017-09-06,"Patm_kgday",6.698,"2017"
"307",2017-09-07,"Patm_kgday",7.01824302706877,"2017"
"308",2017-09-08,"Patm_kgday",7.97897210827506,"2017"
"309",2017-09-09,"Patm_kgday",6.698,"2017"
"310",2017-09-10,"Patm_kgday",6.698,"2017"
"311",2017-09-11,"Patm_kgday",6.698,"2017"
"312",2017-09-12,"Patm_kgday",6.698,"2017"
"313",2017-09-13,"Patm_kgday",6.698,"2017"
"314",2017-09-14,"Patm_kgday",6.698,"2017"
"315",2017-09-15,"Patm_kgday",6.698,"2017"
"316",2018-07-15,"Patm_kgday",6.698,"2018"
"317",2018-07-16,"Patm_kgday",6.698,"2018"
"318",2018-07-17,"Patm_kgday",6.698,"2018"
"319",2018-07-18,"Patm_kgday",6.698,"2018"
"320",2018-07-19,"Patm_kgday",16.6255338391317,"2018"
"321",2018-07-20,"Patm_kgday",38.4020596798078,"2018"
"322",2018-07-21,"Patm_kgday",27.8340397865385,"2018"
"323",2018-07-22,"Patm_kgday",17.2660198932693,"2018"
"324",2018-07-23,"Patm_kgday",6.698,"2018"
"325",2018-07-24,"Patm_kgday",6.698,"2018"
"326",2018-07-25,"Patm_kgday",6.698,"2018"
"327",2018-07-26,"Patm_kgday",6.698,"2018"
"328",2018-07-27,"Patm_kgday",6.698,"2018"
"329",2018-07-28,"Patm_kgday",6.698,"2018"
"330",2018-07-29,"Patm_kgday",6.698,"2018"
"331",2018-07-30,"Patm_kgday",13.7433465955128,"2018"
"332",2018-07-31,"Patm_kgday",6.698,"2018"
"333",2018-08-01,"Patm_kgday",12.4623744872378,"2018"
"334",2018-08-02,"Patm_kgday",7.01824302706877,"2018"
"335",2018-08-03,"Patm_kgday",6.698,"2018"
"336",2018-08-04,"Patm_kgday",10.060551784222,"2018"
"337",2018-08-05,"Patm_kgday",13.4231035684441,"2018"
"338",2018-08-06,"Patm_kgday",31.0364700572262,"2018"
"339",2018-08-07,"Patm_kgday",7.01824302706877,"2018"
"340",2018-08-08,"Patm_kgday",6.698,"2018"
"341",2018-08-09,"Patm_kgday",21.749422272232,"2018"
"342",2018-08-10,"Patm_kgday",6.698,"2018"
"343",2018-08-11,"Patm_kgday",6.698,"2018"
"344",2018-08-12,"Patm_kgday",6.698,"2018"
"345",2018-08-13,"Patm_kgday",6.698,"2018"
"346",2018-08-14,"Patm_kgday",6.698,"2018"
"347",2018-08-15,"Patm_kgday",8.29921513534383,"2018"
"348",2018-08-16,"Patm_kgday",48.6498365460083,"2018"
"349",2018-08-17,"Patm_kgday",55.3749401144523,"2018"
"350",2018-08-18,"Patm_kgday",6.698,"2018"
"351",2018-08-19,"Patm_kgday",6.698,"2018"
"352",2018-08-20,"Patm_kgday",127.749864231993,"2018"
"353",2018-08-21,"Patm_kgday",11.1814023789627,"2018"
"354",2018-08-22,"Patm_kgday",6.698,"2018"
"355",2018-08-23,"Patm_kgday",6.698,"2018"
"356",2018-08-24,"Patm_kgday",7.6587290812063,"2018"
"357",2018-08-25,"Patm_kgday",6.698,"2018"
"358",2018-08-26,"Patm_kgday",33.2781712467075,"2018"
"359",2018-08-27,"Patm_kgday",7.6587290812063,"2018"
"360",2018-08-28,"Patm_kgday",40.9640038963579,"2018"
"361",2018-08-29,"Patm_kgday",23.831001948179,"2018"
"362",2018-08-30,"Patm_kgday",6.698,"2018"
"363",2018-08-31,"Patm_kgday",6.698,"2018"
"364",2018-09-01,"Patm_kgday",10.5409163248252,"2018"
"365",2018-09-02,"Patm_kgday",55.3749401144523,"2018"
"366",2018-09-03,"Patm_kgday",21.749422272232,"2018"
"367",2018-09-04,"Patm_kgday",26.0727031376603,"2018"
"368",2018-09-05,"Patm_kgday",30.3959840030886,"2018"
"369",2018-09-06,"Patm_kgday",18.5469920015443,"2018"
"370",2018-09-07,"Patm_kgday",6.698,"2018"
"371",2018-09-08,"Patm_kgday",6.698,"2018"
"372",2018-09-09,"Patm_kgday",6.698,"2018"
"373",2018-09-10,"Patm_kgday",6.698,"2018"
"374",2018-09-11,"Patm_kgday",6.698,"2018"
"375",2018-09-12,"Patm_kgday",6.698,"2018"
"376",2018-09-13,"Patm_kgday",6.698,"2018"
"377",2018-09-14,"Patm_kgday",6.698,"2018"
"378",2018-09-15,"Patm_kgday",6.698,"2018"
"379",2013-07-15,"Pstreams_kgday",45.2170548481068,"2013"
"380",2013-07-16,"Pstreams_kgday",44.1205213683534,"2013"
"381",2013-07-17,"Pstreams_kgday",47.0579780780438,"2013"
"382",2013-07-18,"Pstreams_kgday",34.0954371714134,"2013"
"383",2013-07-19,"Pstreams_kgday",50.9982608209461,"2013"
"384",2013-07-20,"Pstreams_kgday",46.5724657431902,"2013"
"385",2013-07-21,"Pstreams_kgday",51.0386190144784,"2013"
"386",2013-07-22,"Pstreams_kgday",70.882639838889,"2013"
"387",2013-07-23,"Pstreams_kgday",84.7059150610338,"2013"
"388",2013-07-24,"Pstreams_kgday",51.0018074822452,"2013"
"389",2013-07-25,"Pstreams_kgday",37.3152952126216,"2013"
"390",2013-07-26,"Pstreams_kgday",55.3048100717076,"2013"
"391",2013-07-27,"Pstreams_kgday",45.0846516837037,"2013"
"392",2013-07-28,"Pstreams_kgday",44.4489325128209,"2013"
"393",2013-07-29,"Pstreams_kgday",40.4770454765513,"2013"
"394",2013-07-30,"Pstreams_kgday",36.5393009368805,"2013"
"395",2013-07-31,"Pstreams_kgday",37.6059809081531,"2013"
"396",2013-08-01,"Pstreams_kgday",34.9535801418151,"2013"
"397",2013-08-02,"Pstreams_kgday",34.8422241291253,"2013"
"398",2013-08-03,"Pstreams_kgday",30.0128521015748,"2013"
"399",2013-08-04,"Pstreams_kgday",26.46766076127,"2013"
"400",2013-08-05,"Pstreams_kgday",28.708006896722,"2013"
"401",2013-08-06,"Pstreams_kgday",27.5685052441765,"2013"
"402",2013-08-07,"Pstreams_kgday",30.7320188594717,"2013"
"403",2013-08-08,"Pstreams_kgday",25.4656208390068,"2013"
"404",2013-08-09,"Pstreams_kgday",26.4630665843981,"2013"
"405",2013-08-10,"Pstreams_kgday",25.2188058635139,"2013"
"406",2013-08-11,"Pstreams_kgday",23.6642354047528,"2013"
"407",2013-08-12,"Pstreams_kgday",22.9717721706588,"2013"
"408",2013-08-13,"Pstreams_kgday",23.6018641911349,"2013"
"409",2013-08-14,"Pstreams_kgday",22.0684914443098,"2013"
"410",2013-08-15,"Pstreams_kgday",22.2986352026343,"2013"
"411",2013-08-16,"Pstreams_kgday",21.7060776956138,"2013"
"412",2013-08-17,"Pstreams_kgday",19.2030428290432,"2013"
"413",2013-08-18,"Pstreams_kgday",20.1121355812922,"2013"
"414",2013-08-19,"Pstreams_kgday",20.7503580855136,"2013"
"415",2013-08-20,"Pstreams_kgday",16.6947817894407,"2013"
"416",2013-08-21,"Pstreams_kgday",17.9541889006795,"2013"
"417",2013-08-22,"Pstreams_kgday",57.6099287197157,"2013"
"418",2013-08-23,"Pstreams_kgday",56.5280558304688,"2013"
"419",2013-08-24,"Pstreams_kgday",28.8163619654828,"2013"
"420",2013-08-25,"Pstreams_kgday",22.7441823177372,"2013"
"421",2013-08-26,"Pstreams_kgday",22.7043547497496,"2013"
"422",2013-08-27,"Pstreams_kgday",20.9368361865012,"2013"
"423",2013-08-28,"Pstreams_kgday",21.2315594869755,"2013"
"424",2013-08-29,"Pstreams_kgday",16.566265146143,"2013"
"425",2013-08-30,"Pstreams_kgday",22.8879258527839,"2013"
"426",2013-08-31,"Pstreams_kgday",16.4594633406581,"2013"
"427",2013-09-01,"Pstreams_kgday",18.2554392174106,"2013"
"428",2013-09-02,"Pstreams_kgday",19.386133317056,"2013"
"429",2013-09-03,"Pstreams_kgday",17.5051437400647,"2013"
"430",2013-09-04,"Pstreams_kgday",17.9503719977122,"2013"
"431",2013-09-05,"Pstreams_kgday",15.1892738158482,"2013"
"432",2013-09-06,"Pstreams_kgday",15.18091510227,"2013"
"433",2013-09-07,"Pstreams_kgday",19.8956996356704,"2013"
"434",2013-09-08,"Pstreams_kgday",14.8835765701284,"2013"
"435",2013-09-09,"Pstreams_kgday",13.5096623125708,"2013"
"436",2013-09-10,"Pstreams_kgday",14.2208554018089,"2013"
"437",2013-09-11,"Pstreams_kgday",19.2638197311008,"2013"
"438",2013-09-12,"Pstreams_kgday",18.6388503908544,"2013"
"439",2013-09-13,"Pstreams_kgday",14.4473102132005,"2013"
"440",2013-09-14,"Pstreams_kgday",11.9427166265424,"2013"
"441",2013-09-15,"Pstreams_kgday",27.616137458457,"2013"
"442",2014-07-15,"Pstreams_kgday",34.9111248425131,"2014"
"443",2014-07-16,"Pstreams_kgday",29.9830246664858,"2014"
"444",2014-07-17,"Pstreams_kgday",28.2964125616504,"2014"
"445",2014-07-18,"Pstreams_kgday",30.1858868151459,"2014"
"446",2014-07-19,"Pstreams_kgday",28.5863699450572,"2014"
"447",2014-07-20,"Pstreams_kgday",25.2932538769558,"2014"
"448",2014-07-21,"Pstreams_kgday",25.145275036112,"2014"
"449",2014-07-22,"Pstreams_kgday",30.2677183221131,"2014"
"450",2014-07-23,"Pstreams_kgday",22.3935474460638,"2014"
"451",2014-07-24,"Pstreams_kgday",22.4231079207387,"2014"
"452",2014-07-25,"Pstreams_kgday",23.4921172911603,"2014"
"453",2014-07-26,"Pstreams_kgday",29.217774677727,"2014"
"454",2014-07-27,"Pstreams_kgday",26.7324014309723,"2014"
"455",2014-07-28,"Pstreams_kgday",20.6593839673736,"2014"
"456",2014-07-29,"Pstreams_kgday",22.5304127934006,"2014"
"457",2014-07-30,"Pstreams_kgday",22.6615791968102,"2014"
"458",2014-07-31,"Pstreams_kgday",21.5120623495769,"2014"
"459",2014-08-01,"Pstreams_kgday",26.521039151571,"2014"
"460",2014-08-02,"Pstreams_kgday",42.6590750542356,"2014"
"461",2014-08-03,"Pstreams_kgday",27.602289811195,"2014"
"462",2014-08-04,"Pstreams_kgday",46.8805682330894,"2014"
"463",2014-08-05,"Pstreams_kgday",147.133168124742,"2014"
"464",2014-08-06,"Pstreams_kgday",72.2049851891489,"2014"
"465",2014-08-07,"Pstreams_kgday",54.8327123962878,"2014"
"466",2014-08-08,"Pstreams_kgday",43.8844067781711,"2014"
"467",2014-08-09,"Pstreams_kgday",36.6293238961501,"2014"
"468",2014-08-10,"Pstreams_kgday",31.6227851149922,"2014"
"469",2014-08-11,"Pstreams_kgday",32.5710877195264,"2014"
"470",2014-08-12,"Pstreams_kgday",23.6221469295699,"2014"
"471",2014-08-13,"Pstreams_kgday",25.7921493508848,"2014"
"472",2014-08-14,"Pstreams_kgday",23.1797021635066,"2014"
"473",2014-08-15,"Pstreams_kgday",18.0338327524156,"2014"
"474",2014-08-16,"Pstreams_kgday",25.3047084238118,"2014"
"475",2014-08-17,"Pstreams_kgday",21.898910823232,"2014"
"476",2014-08-18,"Pstreams_kgday",16.1511062507572,"2014"
"477",2014-08-19,"Pstreams_kgday",26.438118923502,"2014"
"478",2014-08-20,"Pstreams_kgday",20.7676918889785,"2014"
"479",2014-08-21,"Pstreams_kgday",19.7436752673004,"2014"
"480",2014-08-22,"Pstreams_kgday",20.2401838940495,"2014"
"481",2014-08-23,"Pstreams_kgday",17.8500391093194,"2014"
"482",2014-08-24,"Pstreams_kgday",15.7950700138651,"2014"
"483",2014-08-25,"Pstreams_kgday",74.124425852778,"2014"
"484",2014-08-26,"Pstreams_kgday",42.2178418524113,"2014"
"485",2014-08-27,"Pstreams_kgday",23.3406287720388,"2014"
"486",2014-08-28,"Pstreams_kgday",18.8274506303143,"2014"
"487",2014-08-29,"Pstreams_kgday",14.1311308039359,"2014"
"488",2014-08-30,"Pstreams_kgday",30.4786264303167,"2014"
"489",2014-08-31,"Pstreams_kgday",27.2347203695676,"2014"
"490",2014-09-01,"Pstreams_kgday",21.9514922170143,"2014"
"491",2014-09-02,"Pstreams_kgday",20.4077573883858,"2014"
"492",2014-09-03,"Pstreams_kgday",12.2923042080393,"2014"
"493",2014-09-04,"Pstreams_kgday",327.098186328231,"2014"
"494",2014-09-05,"Pstreams_kgday",83.2522329476988,"2014"
"495",2014-09-06,"Pstreams_kgday",39.1880717366626,"2014"
"496",2014-09-07,"Pstreams_kgday",28.3805823528578,"2014"
"497",2014-09-08,"Pstreams_kgday",19.8293659980054,"2014"
"498",2014-09-09,"Pstreams_kgday",19.3831088023215,"2014"
"499",2014-09-10,"Pstreams_kgday",26.0881072217204,"2014"
