"","Yr","daynum_bin","X.x","Depth_m","date","TotP_mgL","daynum.x","sampledate.x","daynum.y","Vol_epi_m3","Thermo_depth_m","Strat_TotP_kgday","Unstr_TotP_kgday","Int_TotP_kgday","X.1","X.y","sampledate.y","epi_TotP_mgL","epi_DisP_mgL","hypo_TotP_mgL","hypo_DisP_mgL","daynum","TotP_HEratio","DisP_HEratio"
"186",2016,210,351,11,"2016-08-01",0.0555,214,"2016-08-01",214,6854791.77960412,10.6438385919365,27.1743531262878,33.552,60.7263531262878,186,9,"2016-08-01",0.0223333333333333,0.00166666666666667,0.365,0.2835,214,16.3432835820896,170.1
"187",2016,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7414827557265,33.552,64.2934827557265,187,NA,NA,0.02225,NA,0.367357142857143,NA,NA,16.5292377398721,NA
"188",2016,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3086123851653,33.552,67.8606123851653,188,NA,NA,0.0221666666666666,NA,0.369714285714286,NA,NA,16.7151918976546,NA
"189",2016,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.875742014604,33.552,71.427742014604,189,NA,NA,0.0220833333333333,NA,0.372071428571429,NA,NA,16.9011460554371,NA
"190",2016,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4428716440428,33.552,74.9948716440428,190,NA,NA,0.022,NA,0.374428571428571,NA,NA,17.0871002132197,NA
"191",2016,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0100012734815,33.552,78.5620012734815,191,NA,NA,0.0219166666666666,NA,0.376785714285714,NA,NA,17.2730543710022,NA
"192",2016,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5771309029203,33.552,82.1291309029203,192,NA,NA,0.0218333333333333,NA,0.379142857142857,NA,NA,17.4590085287847,NA
"193",2016,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.144260532359,33.552,85.696260532359,193,NA,NA,0.02175,NA,0.3815,NA,NA,17.6449626865672,NA
"194",2016,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7113901617978,33.552,89.2633901617978,194,NA,NA,0.0216666666666666,NA,0.383857142857143,NA,NA,17.8309168443497,NA
"195",2016,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.2785197912365,33.552,92.8305197912365,195,NA,NA,0.0215833333333333,NA,0.386214285714286,NA,NA,18.0168710021322,NA
"196",2016,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.8456494206753,33.552,96.3976494206753,196,NA,NA,0.0215,NA,0.388571428571429,NA,NA,18.2028251599147,NA
"197",2016,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.412779050114,33.552,99.964779050114,197,NA,NA,0.0214166666666666,NA,0.390928571428571,NA,NA,18.3887793176973,NA
"198",2016,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.9799086795528,33.552,103.531908679553,198,NA,NA,0.0213333333333333,NA,0.393285714285714,NA,NA,18.5747334754798,NA
"199",2016,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5470383089915,33.552,107.099038308992,199,NA,NA,0.02125,NA,0.395642857142857,NA,NA,18.7606876332623,NA
"200",2016,224,377,11,"2016-08-15",0.07475,228,"2016-08-15",228,14442787.3061943,11.2025537681916,77.1141679384303,33.552,110.66616793843,200,NA,NA,0.0211666666666666,NA,0.398,NA,NA,18.9466417910448,NA
"201",2016,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.162380980571,33.552,93.714380980571,201,NA,NA,0.0210833333333333,NA,0.400357142857143,NA,NA,19.1325959488273,NA
"202",2016,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2105940227118,33.552,76.7625940227118,202,NA,NA,0.021,NA,0.402714285714286,NA,NA,19.3185501066098,NA
"203",2016,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2588070648526,33.552,59.8108070648526,203,NA,NA,0.0209166666666667,NA,0.405071428571429,NA,NA,19.5045042643923,NA
"204",2016,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.30702010699332,33.552,42.8590201069933,204,NA,NA,0.0208333333333333,NA,0.407428571428571,NA,NA,19.6904584221749,NA
"205",2016,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.64476685086592,33.552,25.9072331491341,205,NA,NA,0.02075,NA,0.409785714285714,NA,NA,19.8764125799574,NA
"206",2016,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.5965538087251,33.552,8.95544619127486,206,NA,NA,0.0206666666666667,NA,0.412142857142857,NA,NA,20.0623667377399,NA
"207",2016,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.5483407665844,33.552,-7.99634076658438,207,NA,NA,0.0205833333333333,NA,0.4145,NA,NA,20.2483208955224,NA
"208",2016,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.5001277244436,33.552,-24.9481277244436,208,NA,NA,0.0205,NA,0.416857142857143,NA,NA,20.4342750533049,NA
"209",2016,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.4519146823029,33.552,-41.8999146823029,209,NA,NA,0.0204166666666667,NA,0.419214285714286,NA,NA,20.6202292110874,NA
"210",2016,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.4037016401621,33.552,-58.8517016401621,210,NA,NA,0.0203333333333333,NA,0.421571428571429,NA,NA,20.8061833688699,NA
"211",2016,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,-109.355488598021,33.552,-75.8034885980213,211,NA,NA,0.02025,NA,0.423928571428571,NA,NA,20.9921375266525,NA
"212",2016,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,-126.307275555881,33.552,-92.7552755558806,212,NA,NA,0.0201666666666667,NA,0.426285714285714,NA,NA,21.178091684435,NA
"213",2016,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,-143.25906251374,33.552,-109.70706251374,213,NA,NA,0.0200833333333333,NA,0.428642857142857,NA,NA,21.3640458422175,NA
"214",2016,238,402,10,"2016-08-30",0.094,243,"2016-08-30",243,-23861190.3468339,10.2794903118344,-160.210849471599,33.552,-126.658849471599,214,10,"2016-08-30",0.02,0.0035,0.431,0.343,243,21.55,98
"215",2016,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,-149.530126173492,33.552,-115.978126173492,215,NA,NA,0.0214666666666667,NA,0.422933333333333,NA,NA,20.6053968253968,NA
"216",2016,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138.849402875386,33.552,-105.297402875386,216,NA,NA,0.0229333333333333,NA,0.414866666666667,NA,NA,19.6607936507937,NA
"217",2016,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,-128.168679577279,33.552,-94.6166795772792,217,NA,NA,0.0244,NA,0.4068,NA,NA,18.7161904761905,NA
"218",2016,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.487956279173,33.552,-83.9359562791726,218,NA,NA,0.0258666666666667,NA,0.398733333333333,NA,NA,17.7715873015873,NA
"219",2016,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,-106.807232981066,33.552,-73.255232981066,219,NA,NA,0.0273333333333333,NA,0.390666666666667,NA,NA,16.8269841269841,NA
"220",2016,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.1265096829594,33.552,-62.5745096829594,220,NA,NA,0.0288,NA,0.3826,NA,NA,15.882380952381,NA
"221",2016,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.4457863848528,33.552,-51.8937863848528,221,NA,NA,0.0302666666666667,NA,0.374533333333333,NA,NA,14.9377777777778,NA
"222",2016,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.7650630867462,33.552,-41.2130630867462,222,NA,NA,0.0317333333333333,NA,0.366466666666667,NA,NA,13.9931746031746,NA
"223",2016,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.0843397886396,33.552,-30.5323397886396,223,NA,NA,0.0332,NA,0.3584,NA,NA,13.0485714285714,NA
"224",2016,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.403616490533,33.552,-19.851616490533,224,NA,NA,0.0346666666666667,NA,0.350333333333333,NA,NA,12.1039682539683,NA
"225",2016,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.7228931924264,33.552,-9.17089319242642,225,NA,NA,0.0361333333333333,NA,0.342266666666667,NA,NA,11.1593650793651,NA
"226",2016,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.0421698943198,33.552,1.50983010568018,226,NA,NA,0.0376,NA,0.3342,NA,NA,10.2147619047619,NA
"227",2016,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.3614465962132,33.552,12.1905534037868,227,NA,NA,0.0390666666666667,NA,0.326133333333333,NA,NA,9.27015873015873,NA
"228",2016,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.6807232981066,33.552,22.8712767018934,228,NA,NA,0.0405333333333333,NA,0.318066666666667,NA,NA,8.32555555555555,NA
"229",2017,196,429,11,"2017-07-10",0.14825,191,"2017-07-10",191,0,10.8576462558811,0,33.552,33.552,229,11,"2017-07-10",0.042,0.00133333333333333,0.31,0.247,191,7.38095238095238,185.25
"230",2017,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.3865580144672,33.552,131.938558014467,230,NA,NA,0.042,NA,0.313357142857143,NA,NA,7.4608843537415,NA
"231",2017,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.773116028934,33.552,230.325116028934,231,NA,NA,0.042,NA,0.316714285714286,NA,NA,7.54081632653061,NA
"232",2017,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.159674043402,33.552,328.711674043402,232,NA,NA,0.042,NA,0.320071428571429,NA,NA,7.62074829931973,NA
"233",2017,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.546232057869,33.552,427.098232057869,233,NA,NA,0.042,NA,0.323428571428571,NA,NA,7.70068027210884,NA
"234",2017,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.932790072336,33.552,525.484790072336,234,NA,NA,0.042,NA,0.326785714285714,NA,NA,7.78061224489796,NA
"235",2017,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.319348086803,33.552,623.871348086803,235,NA,NA,0.042,NA,0.330142857142857,NA,NA,7.86054421768707,NA
"236",2017,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.705906101271,33.552,722.257906101271,236,NA,NA,0.042,NA,0.3335,NA,NA,7.94047619047619,NA
"237",2017,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,787.092464115738,33.552,820.644464115738,237,NA,NA,0.042,NA,0.336857142857143,NA,NA,8.02040816326531,NA
"238",2017,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.479022130205,33.552,919.031022130205,238,NA,NA,0.042,NA,0.340214285714286,NA,NA,8.10034013605442,NA
"239",2017,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,983.865580144672,33.552,1017.41758014467,239,NA,NA,0.042,NA,0.343571428571429,NA,NA,8.18027210884354,NA
"240",2017,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082.25213815914,33.552,1115.80413815914,240,NA,NA,0.042,NA,0.346928571428571,NA,NA,8.26020408163265,NA
"241",2017,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,1180.63869617361,33.552,1214.19069617361,241,NA,NA,0.042,NA,0.350285714285714,NA,NA,8.34013605442177,NA
"242",2017,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,1279.02525418807,33.552,1312.57725418807,242,NA,NA,0.042,NA,0.353642857142857,NA,NA,8.42006802721088,NA
"243",2017,210,460,16,"2017-07-24",0.155375,205,"2017-07-24",205,124111120.648982,15.6588501494588,1377.41181220254,33.552,1410.96381220254,243,NA,NA,0.042,NA,0.357,NA,NA,8.5,NA
"244",2017,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,1230.06351704743,33.552,1263.61551704743,244,NA,NA,0.042,NA,0.360357142857143,NA,NA,8.57993197278912,NA
"245",2017,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082.71522189231,33.552,1116.26722189231,245,NA,NA,0.042,NA,0.363714285714286,NA,NA,8.65986394557823,NA
"246",2017,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,935.366926737199,33.552,968.918926737199,246,NA,NA,0.042,NA,0.367071428571429,NA,NA,8.73979591836735,NA
"247",2017,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,788.018631582085,33.552,821.570631582085,247,NA,NA,0.042,NA,0.370428571428571,NA,NA,8.81972789115646,NA
"248",2017,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,640.670336426971,33.552,674.222336426971,248,NA,NA,0.042,NA,0.373785714285714,NA,NA,8.89965986394558,NA
"249",2017,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,493.322041271857,33.552,526.874041271857,249,NA,NA,0.042,NA,0.377142857142857,NA,NA,8.97959183673469,NA
"250",2017,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.973746116743,33.552,379.525746116743,250,NA,NA,0.042,NA,0.3805,NA,NA,9.05952380952381,NA
"251",2017,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.625450961629,33.552,232.177450961629,251,NA,NA,0.042,NA,0.383857142857143,NA,NA,9.13945578231293,NA
"252",2017,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2771558065153,33.552,84.8291558065152,252,NA,NA,0.042,NA,0.387214285714286,NA,NA,9.21938775510204,NA
"253",2017,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.0711393485985,33.552,-62.5191393485986,253,NA,NA,0.042,NA,0.390571428571429,NA,NA,9.29931972789116,NA
"254",2017,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,-243.419434503713,33.552,-209.867434503713,254,NA,NA,0.042,NA,0.393928571428571,NA,NA,9.37925170068027,NA
"255",2017,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,-390.767729658827,33.552,-357.215729658827,255,NA,NA,0.042,NA,0.397285714285714,NA,NA,9.45918367346939,NA
"256",2017,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,-538.116024813941,33.552,-504.564024813941,256,NA,NA,0.042,NA,0.400642857142857,NA,NA,9.53911564625851,NA
"257",2017,224,483,13,"2017-08-07",0.1625,219,"2017-08-07",219,-59055387.5665647,13.3743090443692,-685.464319969054,33.552,-651.912319969054,257,12,"2017-08-07",0.042,0.0025,0.404,0.3555,219,9.61904761904762,142.2
"258",2017,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,-667.084926369949,33.552,-633.532926369949,258,NA,NA,0.0415357142857143,NA,0.407178571428571,NA,NA,9.88265306122449,NA
"259",2017,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,-648.705532770843,33.552,-615.153532770843,259,NA,NA,0.0410714285714286,NA,0.410357142857143,NA,NA,10.1462585034014,NA
"260",2017,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,-630.326139171737,33.552,-596.774139171737,260,NA,NA,0.0406071428571429,NA,0.413535714285714,NA,NA,10.4098639455782,NA
"261",2017,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,-611.946745572631,33.552,-578.394745572631,261,NA,NA,0.0401428571428571,NA,0.416714285714286,NA,NA,10.6734693877551,NA
"262",2017,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,-593.567351973525,33.552,-560.015351973525,262,NA,NA,0.0396785714285714,NA,0.419892857142857,NA,NA,10.937074829932,NA
"263",2017,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,-575.187958374419,33.552,-541.635958374419,263,NA,NA,0.0392142857142857,NA,0.423071428571429,NA,NA,11.2006802721088,NA
"264",2017,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,-556.808564775313,33.552,-523.256564775314,264,NA,NA,0.03875,NA,0.42625,NA,NA,11.4642857142857,NA
"265",2017,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,-538.429171176208,33.552,-504.877171176208,265,NA,NA,0.0382857142857143,NA,0.429428571428571,NA,NA,11.7278911564626,NA
"266",2017,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,-520.049777577102,33.552,-486.497777577102,266,NA,NA,0.0378214285714286,NA,0.432607142857143,NA,NA,11.9914965986395,NA
"267",2017,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,-501.670383977996,33.552,-468.118383977996,267,NA,NA,0.0373571428571429,NA,0.435785714285714,NA,NA,12.2551020408163,NA
"268",2017,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,-483.29099037889,33.552,-449.73899037889,268,NA,NA,0.0368928571428571,NA,0.438964285714286,NA,NA,12.5187074829932,NA
"269",2017,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,-464.911596779784,33.552,-431.359596779784,269,NA,NA,0.0364285714285714,NA,0.442142857142857,NA,NA,12.7823129251701,NA
"270",2017,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,-446.532203180678,33.552,-412.980203180678,270,NA,NA,0.0359642857142857,NA,0.445321428571429,NA,NA,13.0459183673469,NA
"271",2017,238,508,12,"2017-08-23",0.1415,235,"2017-08-23",235,-42361408.7218517,11.7355698288237,-428.152809581573,33.552,-394.600809581573,271,NA,NA,0.0355,NA,0.4485,NA,NA,13.3095238095238,NA
"272",2017,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,-373.33056404973,33.552,-339.77856404973,272,NA,NA,0.0350357142857143,NA,0.451678571428571,NA,NA,13.5731292517007,NA
"273",2017,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,-318.508318517887,33.552,-284.956318517887,273,NA,NA,0.0345714285714286,NA,0.454857142857143,NA,NA,13.8367346938776,NA
"274",2017,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,-263.686072986044,33.552,-230.134072986044,274,NA,NA,0.0341071428571429,NA,0.458035714285714,NA,NA,14.1003401360544,NA
"275",2017,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,-208.863827454201,33.552,-175.311827454201,275,NA,NA,0.0336428571428571,NA,0.461214285714286,NA,NA,14.3639455782313,NA
"276",2017,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,-154.041581922359,33.552,-120.489581922359,276,NA,NA,0.0331785714285714,NA,0.464392857142857,NA,NA,14.6275510204082,NA
"277",2017,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.2193363905159,33.552,-65.6673363905159,277,NA,NA,0.0327142857142857,NA,0.467571428571429,NA,NA,14.891156462585,NA
"278",2017,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.3970908586731,33.552,-10.8450908586731,278,NA,NA,0.03225,NA,0.47075,NA,NA,15.1547619047619,NA
"279",2017,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4251546731697,33.552,43.9771546731697,279,NA,NA,0.0317857142857143,NA,0.473928571428571,NA,NA,15.4183673469388,NA
"280",2017,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.2474002050125,33.552,98.7994002050125,280,NA,NA,0.0313214285714286,NA,0.477107142857143,NA,NA,15.6819727891156,NA
"281",2017,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.069645736855,33.552,153.621645736855,281,NA,NA,0.0308571428571429,NA,0.480285714285714,NA,NA,15.9455782312925,NA
"282",2017,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.891891268698,33.552,208.443891268698,282,NA,NA,0.0303928571428571,NA,0.483464285714286,NA,NA,16.2091836734694,NA
"283",2017,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.714136800541,33.552,263.266136800541,283,NA,NA,0.0299285714285714,NA,0.486642857142857,NA,NA,16.4727891156463,NA
"284",2017,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.536382332384,33.552,318.088382332384,284,NA,NA,0.0294642857142857,NA,0.489821428571429,NA,NA,16.7363945578231,NA
"285",2017,252,535,13,"2017-09-06",0.1205,249,"2017-09-06",249,39427558.4240595,13.2608138684392,339.358627864226,33.552,372.910627864226,285,13,"2017-09-06",0.029,0,0.493,0.45,249,17,NA
"286",2018,196,557,9,"2018-07-09",0.0735,190,"2018-07-09",190,0,8.56930555618348,0,33.552,33.552,286,14,"2018-07-09",0.0373333333333333,0.00233333333333333,0.278,0.2495,190,7.44642857142857,106.928571428571
"287",2018,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1953203198078,33.552,48.7473203198078,287,NA,NA,0.0366785714285714,NA,0.280017857142857,NA,NA,7.80924409237379,NA
"288",2018,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3906406396156,33.552,63.9426406396156,288,NA,NA,0.0360238095238095,NA,0.282035714285714,NA,NA,8.17205961331901,NA
"289",2018,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5859609594235,33.552,79.1379609594235,289,NA,NA,0.0353690476190476,NA,0.284053571428571,NA,NA,8.53487513426423,NA
"290",2018,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.7812812792313,33.552,94.3332812792313,290,NA,NA,0.0347142857142857,NA,0.286071428571429,NA,NA,8.89769065520945,NA
"291",2018,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.9766015990391,33.552,109.528601599039,291,NA,NA,0.0340595238095238,NA,0.288089285714286,NA,NA,9.26050617615467,NA
"292",2018,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.1719219188469,33.552,124.723921918847,292,NA,NA,0.0334047619047619,NA,0.290107142857143,NA,NA,9.62332169709988,NA
"293",2018,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.367242238655,33.552,139.919242238655,293,NA,NA,0.03275,NA,0.292125,NA,NA,9.9861372180451,NA
"294",2018,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.562562558463,33.552,155.114562558463,294,NA,NA,0.0320952380952381,NA,0.294142857142857,NA,NA,10.3489527389903,NA
"295",2018,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.75788287827,33.552,170.30988287827,295,NA,NA,0.0314404761904762,NA,0.296160714285714,NA,NA,10.7117682599355,NA
"296",2018,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.953203198078,33.552,185.505203198078,296,NA,NA,0.0307857142857143,NA,0.298178571428571,NA,NA,11.0745837808808,NA
"297",2018,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.148523517886,33.552,200.700523517886,297,NA,NA,0.0301309523809524,NA,0.300196428571429,NA,NA,11.437399301826,NA
"298",2018,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.343843837694,33.552,215.895843837694,298,NA,NA,0.0294761904761905,NA,0.302214285714286,NA,NA,11.8002148227712,NA
"299",2018,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.539164157502,33.552,231.091164157502,299,NA,NA,0.0288214285714286,NA,0.304232142857143,NA,NA,12.1630303437164,NA
"300",2018,210,584,10,"2018-07-23",0.062,204,"2018-07-23",204,48036819.0755215,10.4275964295112,212.73448447731,33.552,246.28648447731,300,NA,NA,0.0281666666666667,NA,0.30625,NA,NA,12.5258458646616,NA
"301",2018,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.607607452195,33.552,223.159607452195,301,NA,NA,0.0275119047619047,NA,0.308267857142857,NA,NA,12.8886613856069,NA
"302",2018,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.480730427081,33.552,200.032730427081,302,NA,NA,0.0268571428571428,NA,0.310285714285714,NA,NA,13.2514769065521,NA
"303",2018,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.353853401967,33.552,176.905853401967,303,NA,NA,0.0262023809523809,NA,0.312303571428571,NA,NA,13.6142924274973,NA
"304",2018,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.226976376853,33.552,153.778976376853,304,NA,NA,0.025547619047619,NA,0.314321428571429,NA,NA,13.9771079484425,NA
"305",2018,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.1000993517385,33.552,130.652099351739,305,NA,NA,0.0248928571428571,NA,0.316339285714286,NA,NA,14.3399234693877,NA
"306",2018,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9732223266244,33.552,107.525222326624,306,NA,NA,0.0242380952380952,NA,0.318357142857143,NA,NA,14.7027389903329,NA
"307",2018,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8463453015102,33.552,84.3983453015101,307,NA,NA,0.0235833333333333,NA,0.320375,NA,NA,15.0655545112782,NA
"308",2018,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.719468276396,33.552,61.271468276396,308,NA,NA,0.0229285714285714,NA,0.322392857142857,NA,NA,15.4283700322234,NA
"309",2018,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59259125128176,33.552,38.1445912512818,309,NA,NA,0.0222738095238095,NA,0.324410714285714,NA,NA,15.7911855531686,NA
"310",2018,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.5342857738324,33.552,15.0177142261676,310,NA,NA,0.0216190476190476,NA,0.326428571428571,NA,NA,16.1540010741138,NA
"311",2018,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.6611627989466,33.552,-8.10916279894661,311,NA,NA,0.0209642857142857,NA,0.328446428571429,NA,NA,16.516816595059,NA
"312",2018,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.7880398240608,33.552,-31.2360398240608,312,NA,NA,0.0203095238095238,NA,0.330464285714286,NA,NA,16.8796321160043,NA
"313",2018,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.914916849175,33.552,-54.362916849175,313,NA,NA,0.0196547619047619,NA,0.332482142857143,NA,NA,17.2424476369495,NA
"314",2018,224,609,9,"2018-08-06",0.0505,218,"2018-08-06",218,-30783863.6483178,9.23673129804823,-111.041793874289,33.552,-77.4897938742892,314,15,"2018-08-06",0.019,0,0.3345,0.2985,218,17.6052631578947,NA
"315",2018,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90.5113369275906,33.552,-56.9593369275906,315,NA,NA,0.0192380952380952,NA,0.336910714285714,NA,NA,17.5358729616248,NA
"316",2018,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.980879980892,33.552,-36.428879980892,316,NA,NA,0.0194761904761905,NA,0.339321428571429,NA,NA,17.4664827653549,NA
"317",2018,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.4504230341934,33.552,-15.8984230341934,317,NA,NA,0.0197142857142857,NA,0.341732142857143,NA,NA,17.397092569085,NA
"318",2018,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.9199660874948,33.552,4.63203391250524,318,NA,NA,0.019952380952381,NA,0.344142857142857,NA,NA,17.3277023728151,NA
"319",2018,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.38950914079614,33.552,25.1624908592039,319,NA,NA,0.0201904761904762,NA,0.346553571428571,NA,NA,17.2583121765452,NA
"320",2018,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1409478059025,33.552,45.6929478059025,320,NA,NA,0.0204285714285714,NA,0.348964285714286,NA,NA,17.1889219802753,NA
"321",2018,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6714047526011,33.552,66.2234047526011,321,NA,NA,0.0206666666666667,NA,0.351375,NA,NA,17.1195317840054,NA
"322",2018,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2018616992997,33.552,86.7538616992997,322,NA,NA,0.0209047619047619,NA,0.353785714285714,NA,NA,17.0501415877356,NA
"323",2018,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7323186459983,33.552,107.284318645998,323,NA,NA,0.0211428571428572,NA,0.356196428571429,NA,NA,16.9807513914657,NA
"324",2018,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.2627755926969,33.552,127.814775592697,324,NA,NA,0.0213809523809524,NA,0.358607142857143,NA,NA,16.9113611951958,NA
