"","Yr","daynum_bin","X","sampledate","epi_TotP_mgL","epi_DisP_mgL","hypo_TotP_mgL","hypo_DisP_mgL","daynum","TotP_HEratio","DisP_HEratio"
"291",2018,201,NA,NA,0.0340595238095238,NA,0.288089285714286,NA,NA,9.26050617615467,NA
"292",2018,202,NA,NA,0.0334047619047619,NA,0.290107142857143,NA,NA,9.62332169709988,NA
"293",2018,203,NA,NA,0.03275,NA,0.292125,NA,NA,9.9861372180451,NA
"294",2018,204,NA,NA,0.0320952380952381,NA,0.294142857142857,NA,NA,10.3489527389903,NA
"295",2018,205,NA,NA,0.0314404761904762,NA,0.296160714285714,NA,NA,10.7117682599355,NA
"296",2018,206,NA,NA,0.0307857142857143,NA,0.298178571428571,NA,NA,11.0745837808808,NA
"297",2018,207,NA,NA,0.0301309523809524,NA,0.300196428571429,NA,NA,11.437399301826,NA
"298",2018,208,NA,NA,0.0294761904761905,NA,0.302214285714286,NA,NA,11.8002148227712,NA
"299",2018,209,NA,NA,0.0288214285714286,NA,0.304232142857143,NA,NA,12.1630303437164,NA
"300",2018,210,NA,NA,0.0281666666666667,NA,0.30625,NA,NA,12.5258458646616,NA
"301",2018,211,NA,NA,0.0275119047619047,NA,0.308267857142857,NA,NA,12.8886613856069,NA
"302",2018,212,NA,NA,0.0268571428571428,NA,0.310285714285714,NA,NA,13.2514769065521,NA
"303",2018,213,NA,NA,0.0262023809523809,NA,0.312303571428571,NA,NA,13.6142924274973,NA
"304",2018,214,NA,NA,0.025547619047619,NA,0.314321428571429,NA,NA,13.9771079484425,NA
"305",2018,215,NA,NA,0.0248928571428571,NA,0.316339285714286,NA,NA,14.3399234693877,NA
"306",2018,216,NA,NA,0.0242380952380952,NA,0.318357142857143,NA,NA,14.7027389903329,NA
"307",2018,217,NA,NA,0.0235833333333333,NA,0.320375,NA,NA,15.0655545112782,NA
"308",2018,218,NA,NA,0.0229285714285714,NA,0.322392857142857,NA,NA,15.4283700322234,NA
"309",2018,219,NA,NA,0.0222738095238095,NA,0.324410714285714,NA,NA,15.7911855531686,NA
"310",2018,220,NA,NA,0.0216190476190476,NA,0.326428571428571,NA,NA,16.1540010741138,NA
"311",2018,221,NA,NA,0.0209642857142857,NA,0.328446428571429,NA,NA,16.516816595059,NA
"312",2018,222,NA,NA,0.0203095238095238,NA,0.330464285714286,NA,NA,16.8796321160043,NA
"313",2018,223,NA,NA,0.0196547619047619,NA,0.332482142857143,NA,NA,17.2424476369495,NA
"314",2018,224,15,"2018-08-06",0.019,0,0.3345,0.2985,218,17.6052631578947,NA
"315",2018,225,NA,NA,0.0192380952380952,NA,0.336910714285714,NA,NA,17.5358729616248,NA
"316",2018,226,NA,NA,0.0194761904761905,NA,0.339321428571429,NA,NA,17.4664827653549,NA
"317",2018,227,NA,NA,0.0197142857142857,NA,0.341732142857143,NA,NA,17.397092569085,NA
"318",2018,228,NA,NA,0.019952380952381,NA,0.344142857142857,NA,NA,17.3277023728151,NA
"319",2018,229,NA,NA,0.0201904761904762,NA,0.346553571428571,NA,NA,17.2583121765452,NA
"320",2018,230,NA,NA,0.0204285714285714,NA,0.348964285714286,NA,NA,17.1889219802753,NA
"321",2018,231,NA,NA,0.0206666666666667,NA,0.351375,NA,NA,17.1195317840054,NA
"322",2018,232,NA,NA,0.0209047619047619,NA,0.353785714285714,NA,NA,17.0501415877356,NA
"323",2018,233,NA,NA,0.0211428571428572,NA,0.356196428571429,NA,NA,16.9807513914657,NA
"324",2018,234,NA,NA,0.0213809523809524,NA,0.358607142857143,NA,NA,16.9113611951958,NA
"325",2018,235,NA,NA,0.0216190476190476,NA,0.361017857142857,NA,NA,16.8419709989259,NA
"326",2018,236,NA,NA,0.0218571428571429,NA,0.363428571428571,NA,NA,16.772580802656,NA
"327",2018,237,NA,NA,0.0220952380952381,NA,0.365839285714286,NA,NA,16.7031906063861,NA
"328",2018,238,NA,NA,0.0223333333333334,NA,0.36825,NA,NA,16.6338004101162,NA
"329",2018,239,NA,NA,0.0225714285714286,NA,0.370660714285714,NA,NA,16.5644102138463,NA
"330",2018,240,NA,NA,0.0228095238095238,NA,0.373071428571429,NA,NA,16.4950200175764,NA
"331",2018,241,NA,NA,0.0230476190476191,NA,0.375482142857143,NA,NA,16.4256298213065,NA
"332",2018,242,NA,NA,0.0232857142857143,NA,0.377892857142857,NA,NA,16.3562396250366,NA
"333",2018,243,NA,NA,0.0235238095238095,NA,0.380303571428571,NA,NA,16.2868494287667,NA
"334",2018,244,NA,NA,0.0237619047619048,NA,0.382714285714286,NA,NA,16.2174592324968,NA
"335",2018,245,NA,NA,0.024,NA,0.385125,NA,NA,16.1480690362269,NA
"336",2018,246,NA,NA,0.0242380952380953,NA,0.387535714285714,NA,NA,16.0786788399571,NA
"337",2018,247,NA,NA,0.0244761904761905,NA,0.389946428571429,NA,NA,16.0092886436872,NA
"338",2018,248,NA,NA,0.0247142857142857,NA,0.392357142857143,NA,NA,15.9398984474173,NA
"339",2018,249,NA,NA,0.024952380952381,NA,0.394767857142857,NA,NA,15.8705082511474,NA
"340",2018,250,NA,NA,0.0251904761904762,NA,0.397178571428571,NA,NA,15.8011180548775,NA
"341",2018,251,NA,NA,0.0254285714285715,NA,0.399589285714286,NA,NA,15.7317278586076,NA
"342",2018,252,16,"2018-09-04",0.0256666666666667,0.000666666666666667,0.402,0.373,247,15.6623376623377,559.5
