"","sampledate","Thermo_depth_m","Thermo_depth_m_k1","vol_chg_m3"
"2002",2017-08-15,12.5549394365965,-0.102421200971595,-4076773.48347335
"2003",2017-08-16,12.4525182356249,-0.102421200971596,-4076773.48347342
"2004",2017-08-17,12.3500970346533,-0.102421200971595,-4076773.48347335
"2005",2017-08-18,12.2476758336817,-0.102421200971595,-4076773.48347335
"2006",2017-08-19,12.1452546327101,-0.102421200971595,-4076773.48347335
"2007",2017-08-20,12.0428334317385,-0.102421200971596,-4076773.48347342
"2008",2017-08-21,11.9404122307669,-0.102421200971595,-4076773.48347335
"2009",2017-08-22,11.8379910297953,-0.102421200971595,-4076773.48347335
"2010",2017-08-23,11.7355698288237,-0.102421200971595,-4076773.48347335
"2011",2017-08-24,11.8445158316534,0.108946002829676,4336486.69663241
"2012",2017-08-25,11.9534618344831,0.108946002829676,4336486.69663241
"2013",2017-08-26,12.0624078373128,0.108946002829676,4336486.69663241
"2014",2017-08-27,12.1713538401424,0.108946002829676,4336486.69663241
"2015",2017-08-28,12.2802998429721,0.108946002829676,4336486.69663241
"2016",2017-08-29,12.3892458458018,0.108946002829676,4336486.69663241
"2017",2017-08-30,12.4981918486315,0.108946002829676,4336486.69663241
"2018",2017-08-31,12.6071378514611,0.108946002829674,4336486.69663234
"2019",2017-09-01,12.7160838542908,0.108946002829676,4336486.69663241
"2020",2017-09-02,12.8250298571205,0.108946002829676,4336486.69663241
"2021",2017-09-03,12.9339758599502,0.108946002829676,4336486.69663241
"2022",2017-09-04,13.0429218627798,0.108946002829676,4336486.69663241
"2023",2017-09-05,13.1518678656095,0.108946002829676,4336486.69663241
"2024",2017-09-06,13.2608138684392,0.108946002829676,4336486.69663241
"2025",2017-09-07,13.2335950293178,-0.0272188391213888,-1083418.67238776
"2026",2017-09-08,13.2063761901964,-0.027218839121387,-1083418.67238769
"2027",2017-09-09,13.179157351075,-0.0272188391213888,-1083418.67238776
"2028",2017-09-10,13.1519385119536,-0.0272188391213888,-1083418.67238776
"2029",2017-09-11,13.1247196728322,-0.0272188391213888,-1083418.67238776
"2030",2017-09-12,13.0975008337109,-0.027218839121387,-1083418.67238769
"2031",2017-09-13,13.0702819945895,-0.0272188391213888,-1083418.67238776
"2032",2017-09-14,13.0430631554681,-0.0272188391213888,-1083418.67238776
"2033",2017-09-15,13.0158443163467,-0.0272188391213888,-1083418.67238776
"2034",2017-09-16,12.9886254772253,-0.027218839121387,-1083418.67238769
"2035",2017-09-17,12.9614066381039,-0.0272188391213888,-1083418.67238776
"2036",2017-09-18,12.9341877989825,-0.0272188391213888,-1083418.67238776
"2037",2017-09-19,12.9069689598611,-0.0272188391213888,-1083418.67238776
"2038",2017-09-20,12.8797501207397,-0.027218839121387,-1083418.67238769
"2039",2017-09-21,12.8525312816184,-0.0272188391213888,-1083418.67238776
"2040",2017-09-22,12.825312442497,-0.0272188391213888,-1083418.67238776
"2041",2017-09-23,12.7980936033756,-0.0272188391213888,-1083418.67238776
"2042",2017-09-24,12.7708747642542,-0.027218839121387,-1083418.67238769
"2043",2017-09-25,12.7436559251328,-0.0272188391213888,-1083418.67238776
"2044",2017-09-26,12.8572600295671,0.113604104434252,4521897.77290097
"2045",2017-09-27,12.9708641340013,0.113604104434252,4521897.77290097
"2046",2017-09-28,13.0844682384356,0.113604104434252,4521897.77290097
"2047",2017-09-29,13.1980723428698,0.113604104434252,4521897.77290097
"2048",2017-09-30,13.3116764473041,0.11360410443425,4521897.77290089
"2049",2017-10-01,13.4252805517383,0.113604104434252,4521897.77290097
"2050",2017-10-02,13.5388846561726,0.113604104434252,4521897.77290097
"2051",2017-10-03,13.6524887606068,0.113604104434252,4521897.77290097
"2052",2017-10-04,13.7660928650411,0.113604104434252,4521897.77290097
"2053",2017-10-05,13.87772322208,0.111630357038933,4443334.73157771
"2054",2017-10-06,13.9893535791189,0.111630357038933,4443334.73157771
"2055",2017-10-07,14.1009839361579,0.111630357038933,4443334.73157771
"2056",2017-10-08,14.2126142931968,0.111630357038933,4443334.73157771
"2057",2017-10-09,14.3242446502357,0.111630357038932,4443334.73157764
"2058",2017-10-10,14.4358750072747,0.111630357038933,4443334.73157771
"2059",2017-10-11,14.5475053643136,0.111630357038933,4443334.73157771
"2060",2017-10-12,14.6591357213525,0.111630357038933,4443334.73157771
"2061",2017-10-13,14.7707660783915,0.111630357038933,4443334.73157771
"2062",2017-10-14,14.8823964354304,0.111630357038933,4443334.73157771
"2063",2017-10-15,14.9940267924693,0.111630357038933,4443334.73157771
"2064",2017-10-16,15.1056571495083,0.111630357038933,4443334.73157771
"2065",2017-10-17,15.2172875065472,0.111630357038933,4443334.73157771
"2066",2017-10-18,15.3289178635861,0.111630357038933,4443334.73157771
"2067",2017-10-19,15.4405482206251,0.111630357038933,4443334.73157771
"2068",2017-10-20,15.552178577664,0.111630357038933,4443334.73157771
"2069",2017-10-21,15.6638089347029,0.111630357038933,4443334.73157771
"2070",2017-10-22,15.7754392917419,0.111630357038932,4443334.73157764
"2071",2017-10-23,15.8870696487808,0.111630357038933,4443334.73157771
"2072",2017-10-24,15.9987000058197,0.111630357038933,4443334.73157771
"2073",2017-10-25,16.1103303628587,0.111630357038935,4443334.73157778
"2074",2017-10-26,16.2219607198976,0.11163035703893,4443334.73157756
"2075",2017-10-27,16.3335910769365,0.111630357038933,4443334.73157771
"2076",2017-10-28,16.4452214339755,0.111630357038933,4443334.73157771
"2077",2017-10-29,16.5568517910144,0.111630357038933,4443334.73157771
"2078",2017-10-30,16.6684821480533,0.111630357038933,4443334.73157771
"2079",2017-10-31,16.7801125050923,0.111630357038933,4443334.73157771
"2080",2017-11-01,16.8917428621312,0.111630357038933,4443334.73157771
"2081",2017-11-02,17.0033732191701,0.111630357038933,4443334.73157771
"2082",2017-11-03,17.1150035762091,0.111630357038933,4443334.73157771
"2083",2017-11-04,17.226633933248,0.111630357038933,4443334.73157771
"2084",2017-11-05,17.3382642902869,0.111630357038933,4443334.73157771
"2085",2017-11-06,17.4498946473259,0.111630357038933,4443334.73157771
"2086",2017-11-07,17.5615250043648,0.111630357038933,4443334.73157771
"2087",2017-11-08,17.6731553614037,0.111630357038933,4443334.73157771
"2088",2017-11-09,17.7847857184427,0.111630357038933,4443334.73157771
"2089",2017-11-10,17.8964160754816,0.111630357038933,4443334.73157771
"2090",2017-11-11,18.0080464325205,0.111630357038933,4443334.73157771
"2091",2017-11-12,18.1196767895595,0.111630357038933,4443334.73157771
"2092",2017-11-13,18.2313071465984,0.111630357038933,4443334.73157771
"2093",2017-11-14,18.3429375036373,0.111630357038933,4443334.73157771
"2094",2017-11-15,18.4545678606763,0.111630357038933,4443334.73157771
"2095",2017-11-16,18.5661982177152,0.111630357038933,4443334.73157771
"2096",2017-11-17,18.6778285747541,0.111630357038933,4443334.73157771
"2097",2017-11-18,18.7894589317931,0.11163035703893,4443334.73157756
"2098",2017-11-19,18.901089288832,0.111630357038933,4443334.73157771
"2099",2017-11-20,19.0127196458709,0.111630357038937,4443334.73157785
"2100",2017-11-21,19.1243500029099,0.11163035703893,4443334.73157756
"2101",2017-11-22,19.2359803599488,0.111630357038933,4443334.73157771
"2102",2017-11-23,19.3476107169877,0.111630357038933,4443334.73157771
"2103",2017-11-24,19.4592410740267,0.111630357038933,4443334.73157771
"2104",2017-11-25,19.5708714310656,0.111630357038933,4443334.73157771
"2105",2017-11-26,19.6825017881045,0.111630357038933,4443334.73157771
"2106",2017-11-27,19.7941321451435,0.111630357038933,4443334.73157771
"2107",2017-11-28,19.9057625021824,0.111630357038933,4443334.73157771
"2108",2017-11-29,20.0173928592213,0.111630357038933,4443334.73157771
"2109",2017-11-30,20.1290232162603,0.111630357038933,4443334.73157771
"2110",2017-12-01,20.2406535732992,0.111630357038933,4443334.73157771
"2111",2017-12-02,20.3522839303381,0.111630357038933,4443334.73157771
"2112",2017-12-03,20.4639142873771,0.111630357038933,4443334.73157771
"2113",2017-12-04,20.575544644416,0.111630357038933,4443334.73157771
"2114",2017-12-05,20.6871750014549,0.11163035703893,4443334.73157756
"2115",2017-12-06,20.7988053584939,0.111630357038937,4443334.73157785
"2116",2017-12-07,20.9104357155328,0.11163035703893,4443334.73157756
"2117",2017-12-08,21.0220660725717,0.111630357038933,4443334.73157771
"2118",2017-12-09,21.1336964296107,0.111630357038933,4443334.73157771
"2119",2017-12-10,21.2453267866496,0.111630357038933,4443334.73157771
"2120",2017-12-11,21.3569571436885,0.111630357038933,4443334.73157771
"2121",2017-12-12,21.4685875007275,0.111630357038933,4443334.73157771
"2122",2017-12-13,21.5802178577664,0.111630357038933,4443334.73157771
"2123",2017-12-14,21.6918482148053,0.111630357038933,4443334.73157771
"2124",2017-12-15,21.8034785718443,0.111630357038933,4443334.73157771
"2125",2017-12-16,21.9151089288832,0.111630357038933,4443334.73157771
"2126",2017-12-17,22.0267392859221,0.111630357038933,4443334.73157771
"2127",2017-12-18,22.1383696429611,0.111630357038933,4443334.73157771
"2128",2017-12-19,22.25,0.111630357038933,4443334.73157771
"2129",2017-12-20,21.6285714285714,-0.62142857142857,-24735342.8571428
"2130",2017-12-21,21.0071428571429,-0.621428571428574,-24735342.8571429
"2131",2017-12-22,20.3857142857143,-0.62142857142857,-24735342.8571428
"2132",2017-12-23,19.7642857142857,-0.621428571428574,-24735342.8571429
"2133",2017-12-24,19.1428571428571,-0.62142857142857,-24735342.8571428
"2134",2017-12-25,18.5214285714286,-0.62142857142857,-24735342.8571428
"2135",2017-12-26,17.9,-0.621428571428574,-24735342.8571429
"2136",2017-12-27,17.2785714285714,-0.62142857142857,-24735342.8571428
"2137",2017-12-28,16.6571428571429,-0.62142857142857,-24735342.8571428
"2138",2017-12-29,16.0357142857143,-0.621428571428574,-24735342.8571429
"2139",2017-12-30,15.4142857142857,-0.62142857142857,-24735342.8571428
"2140",2017-12-31,14.7928571428571,-0.621428571428572,-24735342.8571429
"2141",2018-01-01,14.1714285714286,-0.621428571428572,-24735342.8571429
"2142",2018-01-02,13.55,-0.621428571428572,-24735342.8571429
"2143",2018-01-03,12.9285714285714,-0.62142857142857,-24735342.8571428
"2144",2018-01-04,12.3071428571429,-0.621428571428572,-24735342.8571429
"2145",2018-01-05,11.6857142857143,-0.621428571428572,-24735342.8571429
"2146",2018-01-06,11.0642857142857,-0.62142857142857,-24735342.8571428
"2147",2018-01-07,10.4428571428571,-0.621428571428572,-24735342.8571429
"2148",2018-01-08,9.82142857142857,-0.62142857142857,-24735342.8571428
"2149",2018-01-09,9.2,-0.621428571428572,-24735342.8571429
"2150",2018-01-10,8.57857142857143,-0.621428571428572,-24735342.8571429
"2151",2018-01-11,7.95714285714286,-0.621428571428572,-24735342.8571429
"2152",2018-01-12,7.33571428571429,-0.621428571428572,-24735342.8571429
"2153",2018-01-13,6.71428571428571,-0.621428571428572,-24735342.8571429
"2154",2018-01-14,6.09285714285714,-0.621428571428572,-24735342.8571429
"2155",2018-01-15,5.47142857142857,-0.62142857142857,-24735342.8571428
"2156",2018-01-16,4.85,-0.621428571428574,-24735342.8571429
"2157",2018-01-17,4.22857142857143,-0.62142857142857,-24735342.8571428
"2158",2018-01-18,3.60714285714286,-0.62142857142857,-24735342.8571428
"2159",2018-01-19,2.98571428571429,-0.62142857142857,-24735342.8571428
"2160",2018-01-20,2.36428571428571,-0.621428571428574,-24735342.8571429
"2161",2018-01-21,1.74285714285714,-0.62142857142857,-24735342.8571428
"2162",2018-01-22,1.12142857142857,-0.621428571428574,-24735342.8571429
"2163",2018-01-23,0.5,-0.62142857142857,-24735342.8571428
"2164",2018-01-24,0.5,0,0
"2165",2018-01-25,0.5,0,0
"2166",2018-01-26,0.5,0,0
"2167",2018-01-27,0.5,0,0
"2168",2018-01-28,0.5,0,0
"2169",2018-01-29,0.5,0,0
"2170",2018-01-30,0.5,0,0
"2171",2018-01-31,0.5,0,0
"2172",2018-02-01,0.5,0,0
"2173",2018-02-02,0.5,0,0
"2174",2018-02-03,0.5,0,0
"2175",2018-02-04,0.5,0,0
"2176",2018-02-05,0.5,0,0
"2177",2018-02-06,0.5,0,0
"2178",2018-02-07,0.5,0,0
"2179",2018-02-08,0.5,0,0
"2180",2018-02-09,0.5,0,0
"2181",2018-02-10,0.5,0,0
"2182",2018-02-11,0.5,0,0
"2183",2018-02-12,0.5,0,0
"2184",2018-02-13,0.5,0,0
"2185",2018-02-14,0.5,0,0
"2186",2018-02-15,0.5,0,0
"2187",2018-02-16,0.5,0,0
"2188",2018-02-17,0.5,0,0
"2189",2018-02-18,0.5,0,0
"2190",2018-02-19,0.5,0,0
"2191",2018-02-20,0.5,0,0
"2192",2018-02-21,0.5,0,0
"2193",2018-02-22,0.5,0,0
